Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Thu, Aug 29 2013,0300,37,48.6,94,35.1,131,38.9
Thu, Aug 29 2013,0400,40,65,47,63.8,87,64.4
Thu, Aug 29 2013,0500,83,43.4,38,57.9,121,47.9
Thu, Aug 29 2013,0600,133,39.8,60,60,193,46.1
Thu, Aug 29 2013,0700,217,43.3,80,53.8,297,46.1
Thu, Aug 29 2013,0800,604,24,170,36.5,774,26.7
Thu, Aug 29 2013,0900,887,19.7,351,25.1,1238,21.2
Thu, Aug 29 2013,1000,1108,15.3,717,15.3,1825,15.3
Thu, Aug 29 2013,1100,716,20,599,20,1315,20
Thu, Aug 29 2013,1200,633,20.9,634,16.6,1267,18.7
Thu, Aug 29 2013,1300,637,18.5,691,19.7,1328,19.1
Thu, Aug 29 2013,1400,724,19.1,604,23.5,1328,21.1
Thu, Aug 29 2013,1500,635,16.1,739,21.2,1374,18.9
Thu, Aug 29 2013,1600,651,17.5,721,21.2,1372,19.5
Thu, Aug 29 2013,1700,741,15.8,820,19.1,1561,17.6
Thu, Aug 29 2013,1800,829,13.9,998,17.3,1827,15.8
Thu, Aug 29 2013,1900,690,13.9,1204,11.5,1894,12.4
Thu, Aug 29 2013,2000,700,14,908,11.2,1608,12.4
Thu, Aug 29 2013,2100,578,20.8,629,15.7,1207,18.1
Thu, Aug 29 2013,2200,412,14.8,489,13.9,901,14.3
Thu, Aug 29 2013,2300,275,18.5,337,11.6,612,14.7
Thu, Aug 29 2013,2400,187,19.3,257,21.8,444,20.7
Fri, Aug 30 2013,0100,138,31.9,149,21.5,287,26.5
Fri, Aug 30 2013,0200,58,44.8,161,19.3,219,26
Fri, Aug 30 2013,0300,41,46.3,83,27.7,124,33.9
Fri, Aug 30 2013,0400,53,43.4,71,50.7,124,47.6
Fri, Aug 30 2013,0500,88,43.2,42,50,130,45.4
Fri, Aug 30 2013,0600,118,32.2,52,51.9,170,38.2
Fri, Aug 30 2013,0700,217,40.1,93,43,310,41
Fri, Aug 30 2013,0800,598,26.3,181,40.9,779,29.7
Fri, Aug 30 2013,0900,841,20.5,368,30.2,1209,23.4
Fri, Aug 30 2013,1000,964,14.7,659,19.1,1623,16.5
Fri, Aug 30 2013,1100,705,22.8,602,21.6,1307,22.3
Fri, Aug 30 2013,1200,737,19.3,599,22.5,1336,20.7
Fri, Aug 30 2013,1300,805,17.3,665,19.4,1470,18.2
Fri, Aug 30 2013,1400,764,16.4,705,19.6,1469,17.9
Fri, Aug 30 2013,1500,779,15.4,822,19.5,1601,17.5
Fri, Aug 30 2013,1600,816,15.2,924,20.7,1740,18.1
Fri, Aug 30 2013,1700,845,16,1130,18.8,1975,17.6
Fri, Aug 30 2013,1800,903,13.3,1226,15.7,2129,14.7
Fri, Aug 30 2013,1900,822,10.5,1204,13.7,2026,12.4
Fri, Aug 30 2013,2000,757,12.7,1177,12.3,1934,12.5
Fri, Aug 30 2013,2100,556,15.5,800,12.6,1356,13.8
Fri, Aug 30 2013,2200,468,15.8,583,11.1,1051,13.2
Fri, Aug 30 2013,2300,370,19.2,371,10,741,14.6
Fri, Aug 30 2013,2400,173,12.7,205,14.6,378,13.8
Sat, Aug 31 2013,0100,150,22,188,22.3,338,22.2
Sat, Aug 31 2013,0200,79,32.9,153,20.3,232,24.6
Sat, Aug 31 2013,0300,39,41,111,27,150,30.7
Sat, Aug 31 2013,0400,49,44.9,80,37.5,129,40.3
Sat, Aug 31 2013,0500,76,23.7,47,38.3,123,29.3
Sat, Aug 31 2013,0600,68,33.8,42,28.6,110,31.8
Sat, Aug 31 2013,0700,135,34.8,60,50,195,39.5
Sat, Aug 31 2013,0800,232,27.2,108,37,340,30.3
Sat, Aug 31 2013,0900,378,20.1,262,22.1,640,20.9
Sat, Aug 31 2013,1000,463,16.6,445,19.3,908,18
Sat, Aug 31 2013,1100,536,14,655,10.2,1191,11.9
Sat, Aug 31 2013,1200,635,11.8,704,10.5,1339,11.1
Sat, Aug 31 2013,1300,673,10.4,726,9.9,1399,10.2
Sat, Aug 31 2013,1400,731,7.5,755,9.8,1486,8.7
Sat, Aug 31 2013,1500,738,6.2,741,10.3,1479,8.2
Sat, Aug 31 2013,1600,738,5.7,738,10.2,1476,7.9
Sat, Aug 31 2013,1700,723,6.6,624,9,1347,7.7
Sat, Aug 31 2013,1800,682,7.2,658,9.6,1340,8.4
Sat, Aug 31 2013,1900,688,7.4,640,10,1328,8.7
Sat, Aug 31 2013,2000,680,5.9,653,8.3,1333,7.1
Sat, Aug 31 2013,2100,540,11.5,533,10.5,1073,11
Sat, Aug 31 2013,2200,368,9.2,461,8,829,8.6
Sat, Aug 31 2013,2300,220,5,325,12,545,9.2
Sat, Aug 31 2013,2400,171,12.3,209,10,380,11.1
Sun, Sep 1 2013,0100,155,12.3,179,8.4,334,10.2
Sun, Sep 1 2013,0200,85,28.2,116,7.8,201,16.4
Sun, Sep 1 2013,0300,74,31.1,97,7.2,171,17.5
Sun, Sep 1 2013,0400,69,10.1,72,9.7,141,9.9
Sun, Sep 1 2013,0500,87,14.9,40,22.5,127,17.3
Sun, Sep 1 2013,0600,78,10.3,47,19.1,125,13.6
Sun, Sep 1 2013,0700,106,17.9,52,23.1,158,19.6
Sun, Sep 1 2013,0800,176,15.3,83,20.5,259,17
Sun, Sep 1 2013,0900,207,15.9,111,16.2,318,16
Sun, Sep 1 2013,1000,239,12.1,219,12.8,458,12.4
Sun, Sep 1 2013,1100,375,10.1,298,11.4,673,10.7
Sun, Sep 1 2013,1200,630,7.5,403,8.9,1033,8
Sun, Sep 1 2013,1300,828,4.2,527,7.2,1355,5.4
Sun, Sep 1 2013,1400,726,5.6,735,7.9,1461,6.8
Sun, Sep 1 2013,1500,695,5.6,824,7.8,1519,6.8
Sun, Sep 1 2013,1600,656,6.7,701,6.6,1357,6.6
Sun, Sep 1 2013,1700,643,5.8,665,6.3,1308,6
Sun, Sep 1 2013,1800,640,6.9,598,7,1238,6.9
Sun, Sep 1 2013,1900,768,7.2,626,7,1394,7.1
Sun, Sep 1 2013,2000,839,8.1,846,8.5,1685,8.3
Sun, Sep 1 2013,2100,668,12,765,6.5,1433,9.1
Sun, Sep 1 2013,2200,408,6.9,575,7.8,983,7.4
Sun, Sep 1 2013,2300,327,8.3,379,9.8,706,9.1
Sun, Sep 1 2013,2400,210,9.5,226,11.1,436,10.3
Mon, Sep 2 2013,0100,128,24.2,159,15.7,287,19.5
Mon, Sep 2 2013,0200,66,34.8,119,11.8,185,20
Mon, Sep 2 2013,0300,44,40.9,118,16.9,162,23.5
Mon, Sep 2 2013,0400,40,47.5,72,25,112,33
Mon, Sep 2 2013,0500,80,32.5,41,43.9,121,36.4
Mon, Sep 2 2013,0600,146,36.3,58,44.8,204,38.7
Mon, Sep 2 2013,0700,259,35.1,65,38.5,324,35.8
Mon, Sep 2 2013,0800,740,27.6,238,30.7,978,28.3
Mon, Sep 2 2013,0900,1006,18.1,400,22.2,1406,19.3
Mon, Sep 2 2013,1000,1056,14.2,691,17.1,1747,15.3
Mon, Sep 2 2013,1100,676,18.9,532,19.5,1208,19.2
Mon, Sep 2 2013,1200,615,24.7,538,21,1153,23
Mon, Sep 2 2013,1300,616,20.5,559,19.3,1175,19.9
Mon, Sep 2 2013,1400,620,21.9,622,23.5,1242,22.7
Mon, Sep 2 2013,1500,608,19.1,675,18.7,1283,18.9
Mon, Sep 2 2013,1600,578,19,744,19.6,1322,19.4
Mon, Sep 2 2013,1700,657,17.4,828,17.4,1485,17.4
Mon, Sep 2 2013,1800,615,17.1,948,21.8,1563,20
Mon, Sep 2 2013,1900,666,16.7,1113,13.5,1779,14.7
Mon, Sep 2 2013,2000,619,15.3,916,15.9,1535,15.7
Mon, Sep 2 2013,2100,403,22.6,571,15.9,974,18.7
Mon, Sep 2 2013,2200,331,16,380,18.4,711,17.3
Mon, Sep 2 2013,2300,255,21.6,261,16.9,516,19.2
Mon, Sep 2 2013,2400,164,17.1,180,16.1,344,16.6
Tue, Sep 3 2013,0100,100,27,192,18.2,292,21.2
Tue, Sep 3 2013,0200,63,63.5,171,22.8,234,33.8
Tue, Sep 3 2013,0300,34,61.8,78,23.1,112,34.8
Tue, Sep 3 2013,0400,37,56.8,62,43.5,99,48.5
Tue, Sep 3 2013,0500,75,36,38,60.5,113,44.2
Tue, Sep 3 2013,0600,111,33.3,63,54,174,40.8
Tue, Sep 3 2013,0700,243,41.6,102,35.3,345,39.7
Tue, Sep 3 2013,0800,647,23.8,184,42.4,831,27.9
Tue, Sep 3 2013,0900,973,19.9,405,24.4,1378,21.3
Tue, Sep 3 2013,1000,1232,13.4,736,17.8,1968,15
Tue, Sep 3 2013,1100,801,18.5,602,17.4,1403,18
Tue, Sep 3 2013,1200,599,21.5,603,23.5,1202,22.5
Tue, Sep 3 2013,1300,575,24,573,24.1,1148,24
Tue, Sep 3 2013,1400,607,23.6,600,24.8,1207,24.2
Tue, Sep 3 2013,1500,597,17.6,591,21,1188,19.3
Tue, Sep 3 2013,1600,655,17.7,667,23.7,1322,20.7
Tue, Sep 3 2013,1700,662,18.7,684,19.7,1346,19.2
Tue, Sep 3 2013,1800,726,15.8,950,17.5,1676,16.8
Tue, Sep 3 2013,1900,722,15.2,1171,13,1893,13.8
Tue, Sep 3 2013,2000,577,14,962,14.3,1539,14.2
Tue, Sep 3 2013,2100,431,19.5,624,15.7,1055,17.3
Tue, Sep 3 2013,2200,302,18.5,450,17.1,752,17.7
Tue, Sep 3 2013,2300,243,23,356,16.9,599,19.4
Tue, Sep 3 2013,2400,171,17.5,202,17.3,373,17.4
Wed, Sep 4 2013,0100,136,33.8,143,23.8,279,28.7
Wed, Sep 4 2013,0200,73,61.6,121,25.6,194,39.2
Wed, Sep 4 2013,0300,39,59,72,20.8,111,34.2
Wed, Sep 4 2013,0400,39,61.5,71,38,110,46.4
Wed, Sep 4 2013,0500,52,42.3,43,62.8,95,51.6
Wed, Sep 4 2013,0600,116,44.8,56,64.3,172,51.2
Wed, Sep 4 2013,0700,193,38.3,96,63.5,289,46.7
Wed, Sep 4 2013,0800,637,22.6,180,36.7,817,25.7
Wed, Sep 4 2013,0900,984,19.9,418,24.9,1402,21.4
Wed, Sep 4 2013,1000,1173,12.9,734,14.4,1907,13.5
Wed, Sep 4 2013,1100,782,20.2,625,18.7,1407,19.5
Wed, Sep 4 2013,1200,601,22.1,621,20.3,1222,21.2
Wed, Sep 4 2013,1300,574,19.7,614,24.3,1188,22.1
Wed, Sep 4 2013,1400,635,23.5,601,19.5,1236,21.5
Wed, Sep 4 2013,1500,589,22.4,647,20.6,1236,21.4
Wed, Sep 4 2013,1600,650,18.3,626,21.2,1276,19.7
Wed, Sep 4 2013,1700,714,12.9,817,19.5,1531,16.4
Wed, Sep 4 2013,1800,733,15.1,961,18.7,1694,17.2
Wed, Sep 4 2013,1900,742,14.4,1207,13.3,1949,13.8
Wed, Sep 4 2013,2000,648,15.4,913,13.8,1561,14.5
Wed, Sep 4 2013,2100,490,22.7,574,16,1064,19.1
Wed, Sep 4 2013,2200,349,16.9,371,17.3,720,17.1
Wed, Sep 4 2013,2300,251,20.7,325,13.5,576,16.7
Wed, Sep 4 2013,2400,187,16,252,19.8,439,18.2
Thu, Sep 5 2013,0100,107,28,169,15.4,276,20.3
Thu, Sep 5 2013,0200,65,60,122,21.3,187,34.8
Thu, Sep 5 2013,0300,36,58.3,58,29.3,94,40.4
Thu, Sep 5 2013,0400,41,51.2,47,74.5,88,63.6
Thu, Sep 5 2013,0500,58,50,45,64.4,103,56.3
Thu, Sep 5 2013,0600,117,40.2,56,67.9,173,49.1
Thu, Sep 5 2013,0700,240,40.4,95,50.5,335,43.3
Thu, Sep 5 2013,0800,628,25.5,197,37.6,825,28.4
Thu, Sep 5 2013,0900,923,18.7,401,26.4,1324,21.1
Thu, Sep 5 2013,1000,1161,14.5,770,15.2,1931,14.8
Thu, Sep 5 2013,1100,758,19.5,625,17.1,1383,18.4
Thu, Sep 5 2013,1200,628,22.8,612,20.6,1240,21.7
Thu, Sep 5 2013,1300,593,23.4,625,20.6,1218,22
Thu, Sep 5 2013,1400,616,20.3,607,23.6,1223,21.9
Thu, Sep 5 2013,1500,607,18.1,661,22.5,1268,20.4
Thu, Sep 5 2013,1600,607,19.4,769,22.6,1376,21.2
Thu, Sep 5 2013,1700,675,17.8,815,20.7,1490,19.4
Thu, Sep 5 2013,1800,694,15.7,901,18.9,1595,17.5
Thu, Sep 5 2013,1900,740,14.2,1252,13.3,1992,13.6
Thu, Sep 5 2013,2000,689,14.8,893,13,1582,13.8
Thu, Sep 5 2013,2100,522,19.9,659,20.2,1181,20.1
Thu, Sep 5 2013,2200,349,17.5,436,14.7,785,15.9
Thu, Sep 5 2013,2300,265,19.2,286,13.6,551,16.3
Thu, Sep 5 2013,2400,196,16.8,211,12.8,407,14.7
Fri, Sep 6 2013,0100,122,32,185,22.2,307,26.1
Fri, Sep 6 2013,0200,75,49.3,124,20.2,199,31.2
Fri, Sep 6 2013,0300,50,50,88,30.7,138,37.7
Fri, Sep 6 2013,0400,52,42.3,55,40,107,41.1
Fri, Sep 6 2013,0500,87,40.2,39,59,126,46
Fri, Sep 6 2013,0600,137,33.6,48,66.7,185,42.2
Fri, Sep 6 2013,0700,206,45.6,89,43.8,295,45.1
Fri, Sep 6 2013,0800,619,24.1,160,36.2,779,26.6
Fri, Sep 6 2013,0900,863,22.1,343,30.3,1206,24.5
Fri, Sep 6 2013,1000,1039,12.6,715,19.7,1754,15.5
Fri, Sep 6 2013,1100,707,20.8,659,20.2,1366,20.5
Fri, Sep 6 2013,1200,652,24.7,622,22.5,1274,23.6
Fri, Sep 6 2013,1300,633,19.4,697,16.1,1330,17.7
Fri, Sep 6 2013,1400,737,17.5,706,19,1443,18.2
Fri, Sep 6 2013,1500,701,17.4,765,20.5,1466,19
Fri, Sep 6 2013,1600,815,16.1,826,19.7,1641,17.9
Fri, Sep 6 2013,1700,916,13.6,1067,20.8,1983,17.5
Fri, Sep 6 2013,1800,942,12.1,1155,18.4,2097,15.6
Fri, Sep 6 2013,1900,959,10.8,1245,12.3,2204,11.7
Fri, Sep 6 2013,2000,796,12.6,1022,14.1,1818,13.4
Fri, Sep 6 2013,2100,569,14.8,723,14,1292,14.3
Fri, Sep 6 2013,2200,390,13.6,548,10.9,938,12
Fri, Sep 6 2013,2300,244,18,337,14.8,581,16.2
Fri, Sep 6 2013,2400,226,10.6,281,13.2,507,12
Sat, Sep 7 2013,0100,170,19.4,377,11.9,547,14.3
Sat, Sep 7 2013,0200,114,27.2,175,14.9,289,19.7
Sat, Sep 7 2013,0300,52,25,113,23.9,165,24.2
Sat, Sep 7 2013,0400,59,32.2,71,40.8,130,36.9
Sat, Sep 7 2013,0500,66,25.8,38,36.8,104,29.8
Sat, Sep 7 2013,0600,92,29.3,50,34,142,31
Sat, Sep 7 2013,0700,103,29.1,67,32.8,170,30.6
Sat, Sep 7 2013,0800,199,26.1,86,38.4,285,29.8
Sat, Sep 7 2013,0900,325,22.5,214,29,539,25
Sat, Sep 7 2013,1000,451,12.6,393,14.8,844,13.6
Sat, Sep 7 2013,1100,537,14.2,573,12.7,1110,13.4
Sat, Sep 7 2013,1200,658,11.7,718,10.4,1376,11
Sat, Sep 7 2013,1300,727,9.6,766,11,1493,10.3
Sat, Sep 7 2013,1400,771,7.7,771,10.2,1542,8.9
Sat, Sep 7 2013,1500,723,6.9,711,12.1,1434,9.5
Sat, Sep 7 2013,1600,643,7.5,718,8.5,1361,8
Sat, Sep 7 2013,1700,678,7.5,710,7.2,1388,7.3
Sat, Sep 7 2013,1800,679,8.7,695,8.5,1374,8.6
Sat, Sep 7 2013,1900,748,10.2,568,8.5,1316,9.4
Sat, Sep 7 2013,2000,630,8.6,616,9.1,1246,8.8
Sat, Sep 7 2013,2100,406,8.6,506,7.7,912,8.1
Sat, Sep 7 2013,2200,315,8.6,387,10.3,702,9.5
Sat, Sep 7 2013,2300,198,6.1,294,11.9,492,9.6
Sat, Sep 7 2013,2400,205,10.7,149,10.1,354,10.5
Sun, Sep 8 2013,0100,120,17.5,136,10.3,256,13.7
Sun, Sep 8 2013,0200,104,23.1,87,9.2,191,16.8
Sun, Sep 8 2013,0300,66,15.2,110,13.6,176,14.2
Sun, Sep 8 2013,0400,61,14.8,75,12,136,13.2
Sun, Sep 8 2013,0500,74,9.5,32,12.5,106,10.4
Sun, Sep 8 2013,0600,71,15.5,39,20.5,110,17.3
Sun, Sep 8 2013,0700,92,20.7,40,25,132,22
Sun, Sep 8 2013,0800,114,21.1,61,13.1,175,18.3
Sun, Sep 8 2013,0900,251,9.6,104,19.2,355,12.4
Sun, Sep 8 2013,1000,314,8.6,191,10.5,505,9.3
Sun, Sep 8 2013,1100,506,5.5,270,10.7,776,7.3
Sun, Sep 8 2013,1200,707,6.1,322,6.5,1029,6.2
Sun, Sep 8 2013,1300,971,4.2,477,8,1448,5.5
Sun, Sep 8 2013,1400,767,5.5,628,8.8,1395,7
Sun, Sep 8 2013,1500,656,5.2,757,7.8,1413,6.6
Sun, Sep 8 2013,1600,769,5.9,798,7.3,1567,6.6
Sun, Sep 8 2013,1700,685,6.1,700,5.7,1385,5.9
Sun, Sep 8 2013,1800,651,9.4,710,6.1,1361,7.6
Sun, Sep 8 2013,1900,771,7.4,804,5.3,1575,6.3
Sun, Sep 8 2013,2000,871,9.5,1188,3.6,2059,6.1
Sun, Sep 8 2013,2100,662,11.8,1215,8.4,1877,9.6
Sun, Sep 8 2013,2200,426,9.6,638,11.1,1064,10.5
Sun, Sep 8 2013,2300,273,5.9,349,8.6,622,7.4
Sun, Sep 8 2013,2400,199,8,215,12.1,414,10.1
Mon, Sep 9 2013,0100,115,29.6,120,17.5,235,23.4
Mon, Sep 9 2013,0200,76,27.6,143,14,219,18.7
Mon, Sep 9 2013,0300,47,42.6,49,24.5,96,33.3
Mon, Sep 9 2013,0400,32,53.1,40,42.5,72,47.2
Mon, Sep 9 2013,0500,73,38.4,41,29.3,114,35.1
Mon, Sep 9 2013,0600,146,36.3,59,50.8,205,40.5
Mon, Sep 9 2013,0700,273,37.7,73,30.1,346,36.1
Mon, Sep 9 2013,0800,758,24.5,231,31.6,989,26.2
Mon, Sep 9 2013,0900,1101,16.8,433,26.8,1534,19.6
Mon, Sep 9 2013,1000,1213,13.1,681,15.3,1894,13.9
Mon, Sep 9 2013,1100,796,22.2,527,20.5,1323,21.5
Mon, Sep 9 2013,1200,573,26.2,526,21.1,1099,23.7
Mon, Sep 9 2013,1300,629,19.7,560,23.4,1189,21.4
Mon, Sep 9 2013,1400,576,22.6,596,25,1172,23.8
Mon, Sep 9 2013,1500,574,21.3,617,22.4,1191,21.8
Mon, Sep 9 2013,1600,569,22.5,701,20,1270,21.1
Mon, Sep 9 2013,1700,645,18.3,745,20.1,1390,19.3
Mon, Sep 9 2013,1800,613,17.6,900,17.4,1513,17.5
Mon, Sep 9 2013,1900,678,16.5,1107,15.2,1785,15.7
Mon, Sep 9 2013,2000,591,16.6,835,14,1426,15.1
Mon, Sep 9 2013,2100,389,24.2,532,16.5,921,19.8
Mon, Sep 9 2013,2200,276,16.7,355,16.3,631,16.5
Mon, Sep 9 2013,2300,219,24.7,237,16.5,456,20.4
Mon, Sep 9 2013,2400,132,15.2,161,18.6,293,17.1
Tue, Sep 10 2013,0100,94,37.2,160,24.4,254,29.1
Tue, Sep 10 2013,0200,74,58.1,143,20.3,217,33.2
Tue, Sep 10 2013,0300,30,46.7,67,29.9,97,35.1
Tue, Sep 10 2013,0400,33,72.7,49,67.3,82,69.5
Tue, Sep 10 2013,0500,60,46.7,36,50,96,47.9
Tue, Sep 10 2013,0600,110,32.7,58,48.3,168,38.1
Tue, Sep 10 2013,0700,242,38.8,74,58.1,316,43.4
Tue, Sep 10 2013,0800,616,23.5,201,40.3,817,27.7
Tue, Sep 10 2013,0900,1011,16.6,376,24.7,1387,18.8
Tue, Sep 10 2013,1000,1229,12,708,18.6,1937,14.5
Tue, Sep 10 2013,1100,740,19.7,626,17.6,1366,18.7
Tue, Sep 10 2013,1200,602,25.9,555,18.7,1157,22.5
Tue, Sep 10 2013,1300,597,20.9,565,24.6,1162,22.7
Tue, Sep 10 2013,1400,627,23.1,577,24.6,1204,23.8
Tue, Sep 10 2013,1500,555,19.3,647,20.4,1202,19.9
Tue, Sep 10 2013,1600,604,21.2,631,25.8,1235,23.6
Tue, Sep 10 2013,1700,643,16,773,21.2,1416,18.9
Tue, Sep 10 2013,1800,662,15.3,915,17.5,1577,16.6
Tue, Sep 10 2013,1900,727,15.8,1171,14.5,1898,15
Tue, Sep 10 2013,2000,664,14.5,895,13,1559,13.6
Tue, Sep 10 2013,2100,443,21.4,568,17.1,1011,19
Tue, Sep 10 2013,2200,289,18,397,16.6,686,17.2
Tue, Sep 10 2013,2300,191,19.9,253,17,444,18.2
Tue, Sep 10 2013,2400,176,23.3,185,22.7,361,23
Wed, Sep 11 2013,0100,106,28.3,133,24.8,239,26.4
Wed, Sep 11 2013,0200,75,56,104,19.2,179,34.6
Wed, Sep 11 2013,0300,38,57.9,90,22.2,128,32.8
Wed, Sep 11 2013,0400,43,51.2,56,51.8,99,51.5
Wed, Sep 11 2013,0500,64,45.3,35,65.7,99,52.5
Wed, Sep 11 2013,0600,107,48.6,47,61.7,154,52.6
Wed, Sep 11 2013,0700,232,37.1,79,58.2,311,42.4
Wed, Sep 11 2013,0800,608,22.7,203,41.4,811,27.4
Wed, Sep 11 2013,0900,953,17.8,352,25.6,1305,19.9
Wed, Sep 11 2013,1000,1159,13.9,716,17.6,1875,15.3
Wed, Sep 11 2013,1100,752,25,585,17.9,1337,21.9
Wed, Sep 11 2013,1200,598,20.4,586,21,1184,20.7
Wed, Sep 11 2013,1300,596,24.5,585,23.2,1181,23.9
Wed, Sep 11 2013,1400,561,22.3,571,25.2,1132,23.8
Wed, Sep 11 2013,1500,626,19.5,608,24.3,1234,21.9
Wed, Sep 11 2013,1600,589,20.7,742,22,1331,21.4
Wed, Sep 11 2013,1700,642,12,805,18.3,1447,15.5
Wed, Sep 11 2013,1800,669,16.7,968,17.9,1637,17.4
Wed, Sep 11 2013,1900,651,16.7,1181,13.7,1832,14.8
Wed, Sep 11 2013,2000,656,12,937,13.9,1593,13.1
Wed, Sep 11 2013,2100,475,22.7,605,13.9,1080,17.8
Wed, Sep 11 2013,2200,329,18.8,400,16.5,729,17.6
Wed, Sep 11 2013,2300,216,24.1,283,18.7,499,21
Wed, Sep 11 2013,2400,151,17.2,208,19.7,359,18.7
Thu, Sep 12 2013,0100,109,38.5,154,27.9,263,32.3
Thu, Sep 12 2013,0200,69,60.9,184,13,253,26.1
Thu, Sep 12 2013,0300,33,60.6,76,32.9,109,41.3
Thu, Sep 12 2013,0400,28,64.3,46,65.2,74,64.9
Thu, Sep 12 2013,0500,86,46.5,44,65.9,130,53.1
Thu, Sep 12 2013,0600,114,49.1,39,66.7,153,53.6
Thu, Sep 12 2013,0700,244,44.3,90,63.3,334,49.4
Thu, Sep 12 2013,0800,642,24.3,213,35.2,855,27
Thu, Sep 12 2013,0900,936,17.3,360,28.1,1296,20.3
Thu, Sep 12 2013,1000,1179,16.4,747,15.7,1926,16.1
Thu, Sep 12 2013,1100,782,21.9,614,19.2,1396,20.7
Thu, Sep 12 2013,1200,623,23.3,584,20.7,1207,22
Thu, Sep 12 2013,1300,598,23.1,623,23.3,1221,23.2
Thu, Sep 12 2013,1400,596,19,595,21.3,1191,20.2
Thu, Sep 12 2013,1500,619,17,673,19.6,1292,18.3
Thu, Sep 12 2013,1600,629,19.1,689,21.6,1318,20.4
Thu, Sep 12 2013,1700,660,15.6,800,20.5,1460,18.3
Thu, Sep 12 2013,1800,691,16.9,994,17.5,1685,17.3
Thu, Sep 12 2013,1900,743,15.3,1202,14.1,1945,14.6
Thu, Sep 12 2013,2000,667,13.8,845,13,1512,13.4
Thu, Sep 12 2013,2100,503,18.9,610,17.7,1113,18.2
Thu, Sep 12 2013,2200,361,15.8,473,14.8,834,15.2
Thu, Sep 12 2013,2300,260,19.2,315,10.8,575,14.6
Thu, Sep 12 2013,2400,181,20.4,252,20.6,433,20.6
Fri, Sep 13 2013,0100,105,32.4,158,15.8,263,22.4
Fri, Sep 13 2013,0200,75,52,181,11,256,23
Fri, Sep 13 2013,0300,35,62.9,85,35.3,120,43.3
Fri, Sep 13 2013,0400,40,55,65,47.7,105,50.5
Fri, Sep 13 2013,0500,78,43.6,40,65,118,50.8
Fri, Sep 13 2013,0600,122,47.5,44,59.1,166,50.6
Fri, Sep 13 2013,0700,214,44.4,90,53.3,304,47
Fri, Sep 13 2013,0800,586,26.5,185,38.9,771,29.4
Fri, Sep 13 2013,0900,868,18.5,372,27.4,1240,21.2
Fri, Sep 13 2013,1000,1052,15.8,672,21.6,1724,18
Fri, Sep 13 2013,1100,663,21.3,590,20.3,1253,20.8
Fri, Sep 13 2013,1200,656,24.4,562,23,1218,23.7
Fri, Sep 13 2013,1300,650,21.5,699,20.9,1349,21.2
Fri, Sep 13 2013,1400,693,19.5,660,23.6,1353,21.5
Fri, Sep 13 2013,1500,657,17.4,789,21.2,1446,19.4
Fri, Sep 13 2013,1600,773,15.4,972,19.3,1745,17.6
Fri, Sep 13 2013,1700,861,15,1047,19.3,1908,17.3
Fri, Sep 13 2013,1800,843,11.9,1159,15.7,2002,14.1
Fri, Sep 13 2013,1900,823,11.3,1274,13.5,2097,12.6
Fri, Sep 13 2013,2000,750,10.8,1066,13.4,1816,12.3
Fri, Sep 13 2013,2100,567,15.5,718,12.7,1285,13.9
Fri, Sep 13 2013,2200,480,13.5,605,11.9,1085,12.6
Fri, Sep 13 2013,2300,295,16.3,335,17.6,630,17
Fri, Sep 13 2013,2400,200,12,248,19.8,448,16.3
Sat, Sep 14 2013,0100,140,21.4,171,16.4,311,18.6
Sat, Sep 14 2013,0200,73,30.1,126,16.7,199,21.6
Sat, Sep 14 2013,0300,44,34.1,104,33.7,148,33.8
Sat, Sep 14 2013,0400,41,34.1,38,42.1,79,38
Sat, Sep 14 2013,0500,79,30.4,49,44.9,128,35.9
Sat, Sep 14 2013,0600,105,21,26,30.8,131,22.9
Sat, Sep 14 2013,0700,117,25.6,75,38.7,192,30.7
Sat, Sep 14 2013,0800,214,21,131,35.9,345,26.7
Sat, Sep 14 2013,0900,371,24.5,209,32.5,580,27.4
Sat, Sep 14 2013,1000,460,13.7,392,22.4,852,17.7
Sat, Sep 14 2013,1100,532,13.7,531,14.5,1063,14.1
Sat, Sep 14 2013,1200,601,12.6,710,13,1311,12.8
Sat, Sep 14 2013,1300,753,9.2,739,10.6,1492,9.9
Sat, Sep 14 2013,1400,734,8.2,766,9,1500,8.6
Sat, Sep 14 2013,1500,688,6.8,748,10,1436,8.5
Sat, Sep 14 2013,1600,732,5.9,640,9.7,1372,7.7
Sat, Sep 14 2013,1700,697,6,712,7.4,1409,6.7
Sat, Sep 14 2013,1800,703,6.5,625,10.1,1328,8.2
Sat, Sep 14 2013,1900,826,9.9,582,5.7,1408,8.2
Sat, Sep 14 2013,2000,593,7.9,613,8,1206,8
Sat, Sep 14 2013,2100,516,13.6,513,8.2,1029,10.9
Sat, Sep 14 2013,2200,313,10.5,416,8.7,729,9.5
Sat, Sep 14 2013,2300,195,8.7,318,6.6,513,7.4
Sat, Sep 14 2013,2400,185,8.1,230,12.6,415,10.6
Sun, Sep 15 2013,0100,134,17.2,205,11.2,339,13.6
Sun, Sep 15 2013,0200,66,21.2,122,5.7,188,11.2
Sun, Sep 15 2013,0300,64,21.9,107,14,171,17
Sun, Sep 15 2013,0400,55,18.2,84,14.3,139,15.8
