Day of Week,Date,Hour ending,Hourly volume Eastbound,HCV % Eastbound,Hourly volume Westbound,HCV % Westbound,Total volume,Total % HCV
Wed, Mar 2 2011,2000,706,7.8,1006,5.3,1712,6.3
Wed, Mar 2 2011,2100,530,11.3,731,7.8,1261,9.3
Wed, Mar 2 2011,2200,412,15.8,547,11.3,959,13.2
Wed, Mar 2 2011,2300,274,16.1,434,11.3,708,13.1
Wed, Mar 2 2011,2400,155,14.2,277,15.2,432,14.8
Thu, Mar 3 2011,0100,118,29.7,159,34.6,277,32.5
Thu, Mar 3 2011,0200,52,34.6,108,43.5,160,40.6
Thu, Mar 3 2011,0300,59,32.2,80,61.2,139,48.9
Thu, Mar 3 2011,0400,76,34.2,77,63.6,153,49
Thu, Mar 3 2011,0500,128,24.2,115,47.8,243,35.4
Thu, Mar 3 2011,0600,367,17.4,172,43,539,25.6
Thu, Mar 3 2011,0700,1236,7,495,23,1731,11.6
Thu, Mar 3 2011,0800,2034,4.6,1078,13.4,3112,7.6
Thu, Mar 3 2011,0900,1991,4.5,1367,6.8,3358,5.4
Thu, Mar 3 2011,1000,1428,9.9,1016,13,2444,11.2
Thu, Mar 3 2011,1100,1029,10.6,769,13,1798,11.6
Thu, Mar 3 2011,1200,1024,13.4,884,10.2,1908,11.9
Thu, Mar 3 2011,1300,1086,13.6,968,14.2,2054,13.9
Thu, Mar 3 2011,1400,1084,10.6,1073,8.9,2157,9.7
Thu, Mar 3 2011,1500,1080,9.9,1283,9,2363,9.4
Thu, Mar 3 2011,1600,1250,11.4,1431,8,2681,9.5
Thu, Mar 3 2011,1700,1491,8.4,2057,4.7,3548,6.2
Thu, Mar 3 2011,1800,1365,7.8,2158,3.5,3523,5.2
Thu, Mar 3 2011,1900,1125,6.8,1897,4.4,3022,5.3
Thu, Mar 3 2011,2000,738,8,1079,5,1817,6.2
Thu, Mar 3 2011,2100,563,11.4,800,7.1,1363,8.9
Thu, Mar 3 2011,2200,440,15,624,7.9,1064,10.8
Thu, Mar 3 2011,2300,289,20.1,430,10.9,719,14.6
Thu, Mar 3 2011,2400,158,17.7,272,19.9,430,19.1
Fri, Mar 4 2011,0100,99,38.4,168,31.5,267,34.1
Fri, Mar 4 2011,0200,47,31.9,130,39.2,177,37.3
Fri, Mar 4 2011,0300,49,22.4,112,59.8,161,48.4
Fri, Mar 4 2011,0400,70,28.6,97,55.7,167,44.3
Fri, Mar 4 2011,0500,135,26.7,120,46.7,255,36.1
Fri, Mar 4 2011,0600,377,17.2,171,42.1,548,25
Fri, Mar 4 2011,0700,1172,7.5,455,23.1,1627,11.9
Fri, Mar 4 2011,0800,1848,3.4,976,15.1,2824,7.4
Fri, Mar 4 2011,0900,1824,5.8,1221,8.3,3045,6.8
Fri, Mar 4 2011,1000,1263,9.6,964,14.2,2227,11.6
Fri, Mar 4 2011,1100,1015,13.2,954,11.5,1969,12.4
Fri, Mar 4 2011,1200,1026,14.1,1210,9.8,2236,11.8
Fri, Mar 4 2011,1300,1199,11.5,1404,8.9,2603,10.1
Fri, Mar 4 2011,1400,1298,9.9,1487,7.7,2785,8.7
Fri, Mar 4 2011,1500,1371,9.5,1815,6,3186,7.5
Fri, Mar 4 2011,1600,1515,8.6,1977,4.1,3492,6.1
Fri, Mar 4 2011,1700,1612,7.1,2490,3.5,4102,4.9
Fri, Mar 4 2011,1800,1490,6,2312,3.2,3802,4.3
Fri, Mar 4 2011,1900,1314,5.8,2211,3.1,3525,4.1
Fri, Mar 4 2011,2000,893,8,1618,2.8,2511,4.6
Fri, Mar 4 2011,2100,592,11.3,1065,4.5,1657,6.9
Fri, Mar 4 2011,2200,452,13.9,600,5.5,1052,9.1
Fri, Mar 4 2011,2300,263,11.8,493,8.3,756,9.5
Fri, Mar 4 2011,2400,178,20.2,285,11.2,463,14.7
Sat, Mar 5 2011,0100,104,34.6,178,30.9,282,32.3
Sat, Mar 5 2011,0200,59,22,134,30.6,193,28
Sat, Mar 5 2011,0300,75,26.7,104,33.7,179,30.7
Sat, Mar 5 2011,0400,74,25.7,75,28,149,26.8
Sat, Mar 5 2011,0500,89,19.1,106,30.2,195,25.1
Sat, Mar 5 2011,0600,177,15.8,86,26.7,263,19.4
Sat, Mar 5 2011,0700,342,12.6,210,18.6,552,14.9
Sat, Mar 5 2011,0800,583,7.4,424,9.2,1007,8.1
Sat, Mar 5 2011,0900,935,6,646,8.5,1581,7
Sat, Mar 5 2011,1000,1138,5.8,906,6.3,2044,6
Sat, Mar 5 2011,1100,1183,5.6,1185,4.3,2368,4.9
Sat, Mar 5 2011,1200,1279,4.2,1386,2.8,2665,3.5
Sat, Mar 5 2011,1300,1370,2.8,1508,2.9,2878,2.8
Sat, Mar 5 2011,1400,1243,3.6,1507,2.8,2750,3.2
Sat, Mar 5 2011,1500,1200,3.6,1449,1.8,2649,2.6
Sat, Mar 5 2011,1600,1185,2.7,1512,1.5,2697,2
Sat, Mar 5 2011,1700,1216,2.1,1385,1.2,2601,1.6
Sat, Mar 5 2011,1800,1259,2,1259,1.8,2518,1.9
Sat, Mar 5 2011,1900,1035,2.1,1031,2.2,2066,2.2
Sat, Mar 5 2011,2000,667,3.7,745,2.6,1412,3.1
Sat, Mar 5 2011,2100,475,3.8,530,3.4,1005,3.6
Sat, Mar 5 2011,2200,320,4.7,315,4.8,635,4.7
Sat, Mar 5 2011,2300,252,3.6,261,6.9,513,5.3
Sat, Mar 5 2011,2400,208,7.7,217,6,425,6.8
Sun, Mar 6 2011,0100,119,8.4,178,10.7,297,9.8
Sun, Mar 6 2011,0200,71,1.4,126,18.3,197,12.2
Sun, Mar 6 2011,0300,69,11.6,99,15.2,168,13.7
Sun, Mar 6 2011,0400,65,12.3,70,11.4,135,11.9
Sun, Mar 6 2011,0500,52,9.6,61,13.1,113,11.5
Sun, Mar 6 2011,0600,103,10.7,60,20,163,14.1
Sun, Mar 6 2011,0700,203,10.8,115,16.5,318,12.9
Sun, Mar 6 2011,0800,279,9,184,10.9,463,9.7
Sun, Mar 6 2011,0900,384,6.2,306,7.8,690,7
Sun, Mar 6 2011,1000,635,4.4,438,5.7,1073,4.9
Sun, Mar 6 2011,1100,1000,2.5,673,2.5,1673,2.5
Sun, Mar 6 2011,1200,1238,3.2,973,2.3,2211,2.8
Sun, Mar 6 2011,1300,1395,2.9,1178,2.8,2573,2.8
Sun, Mar 6 2011,1400,1534,3.6,1303,2.1,2837,2.9
Sun, Mar 6 2011,1500,1370,1.7,1238,2.2,2608,1.9
Sun, Mar 6 2011,1600,1517,1.4,1418,2.2,2935,1.8
Sun, Mar 6 2011,1700,1643,2,1618,2,3261,2
Sun, Mar 6 2011,1800,1788,1.6,1702,2.9,3490,2.2
Sun, Mar 6 2011,1900,1653,1.6,1288,4,2941,2.6
Sun, Mar 6 2011,2000,1357,1.4,956,2.8,2313,2
Sun, Mar 6 2011,2100,1193,2.1,674,3.9,1867,2.7
Sun, Mar 6 2011,2200,714,2.1,474,5.7,1188,3.5
Sun, Mar 6 2011,2300,369,3.3,273,5.9,642,4.4
Sun, Mar 6 2011,2400,173,8.1,178,12.9,351,10.5
Mon, Mar 7 2011,0100,73,9.6,112,30.4,185,22.2
Mon, Mar 7 2011,0200,47,19.1,59,39,106,30.2
Mon, Mar 7 2011,0300,39,28.2,55,61.8,94,47.9
Mon, Mar 7 2011,0400,73,26,60,45,133,34.6
Mon, Mar 7 2011,0500,145,12.4,69,42,214,22
Mon, Mar 7 2011,0600,448,12.9,220,29.5,668,18.4
Mon, Mar 7 2011,0700,1511,4,535,18.9,2046,7.9
Mon, Mar 7 2011,0800,2228,3.1,1122,11.8,3350,6
Mon, Mar 7 2011,0900,2154,4.4,1273,6.8,3427,5.3
Mon, Mar 7 2011,1000,1423,8.2,963,13.3,2386,10.2
Mon, Mar 7 2011,1100,1089,11.3,824,12.4,1913,11.8
Mon, Mar 7 2011,1200,981,12,884,13.3,1865,12.7
Mon, Mar 7 2011,1300,1087,12.7,1002,11.5,2089,12.1
Mon, Mar 7 2011,1400,1078,12.7,1023,12.8,2101,12.8
Mon, Mar 7 2011,1500,995,12.4,1157,9,2152,10.5
Mon, Mar 7 2011,1600,1124,12.3,1314,7.9,2438,9.9
Mon, Mar 7 2011,1700,1259,9.8,1754,6.1,3013,7.7
Mon, Mar 7 2011,1800,1125,9,2139,4.2,3264,5.9
Mon, Mar 7 2011,1900,929,9.3,1602,5.2,2531,6.7
Mon, Mar 7 2011,2000,671,11,801,6,1472,8.3
Mon, Mar 7 2011,2100,497,12.7,619,9.4,1116,10.8
Mon, Mar 7 2011,2200,369,17.6,457,8.3,826,12.5
Mon, Mar 7 2011,2300,220,12.3,371,13.7,591,13.2
Mon, Mar 7 2011,2400,119,26.1,230,20.9,349,22.6
Tue, Mar 8 2011,0100,77,39,137,40.1,214,39.7
Tue, Mar 8 2011,0200,50,28,87,44.8,137,38.7
Tue, Mar 8 2011,0300,37,29.7,80,61.2,117,51.3
Tue, Mar 8 2011,0400,59,23.7,74,56.8,133,42.1
Tue, Mar 8 2011,0500,141,24.8,100,51,241,35.7
Tue, Mar 8 2011,0600,392,10.5,181,47,573,22
Tue, Mar 8 2011,0700,1284,5.5,551,25.2,1835,11.4
Tue, Mar 8 2011,0800,2088,3.9,1093,11.6,3181,6.5
Tue, Mar 8 2011,0900,2106,4.8,1347,7.1,3453,5.7
Tue, Mar 8 2011,1000,1425,8.6,1024,11,2449,9.6
Tue, Mar 8 2011,1100,1020,13.1,883,14.7,1903,13.9
Tue, Mar 8 2011,1200,938,15.7,888,12.4,1826,14.1
Tue, Mar 8 2011,1300,1039,12.6,991,13,2030,12.8
Tue, Mar 8 2011,1400,1040,12.3,999,12.5,2039,12.4
Tue, Mar 8 2011,1500,1110,12.3,1087,8.9,2197,10.6
Tue, Mar 8 2011,1600,1334,11.1,1347,6.9,2681,9
Tue, Mar 8 2011,1700,1412,9,1971,4.5,3383,6.4
Tue, Mar 8 2011,1800,1337,8.5,2206,3.9,3543,5.6
Tue, Mar 8 2011,1900,1054,8.6,1585,4.6,2639,6.2
Tue, Mar 8 2011,2000,613,9.8,890,6.2,1503,7.7
Tue, Mar 8 2011,2100,425,14.1,642,10,1067,11.6
Tue, Mar 8 2011,2200,400,14.5,466,10.3,866,12.2
Tue, Mar 8 2011,2300,271,15.9,448,11.6,719,13.2
Tue, Mar 8 2011,2400,153,19.6,369,14.1,522,15.7
Wed, Mar 9 2011,0100,82,41.5,148,37.2,230,38.7
Wed, Mar 9 2011,0200,42,31,104,41.3,146,38.4
Wed, Mar 9 2011,0300,31,29,83,59,114,50.9
Wed, Mar 9 2011,0400,75,25.3,70,54.3,145,39.3
Wed, Mar 9 2011,0500,154,29.2,110,46.4,264,36.4
Wed, Mar 9 2011,0600,386,12.7,196,38.3,582,21.3
Wed, Mar 9 2011,0700,1280,6.8,517,27.1,1797,12.6
Wed, Mar 9 2011,0800,2126,3.6,1029,11.3,3155,6.1
Wed, Mar 9 2011,0900,2080,4.2,1353,7.4,3433,5.4
Wed, Mar 9 2011,1000,1396,8.4,1026,13.4,2422,10.5
Wed, Mar 9 2011,1100,1037,11.3,905,11.8,1942,11.5
Wed, Mar 9 2011,1200,1021,13.5,923,12.8,1944,13.2
Wed, Mar 9 2011,1300,1110,14,968,13.3,2078,13.7
Wed, Mar 9 2011,1400,1127,12.6,1081,11.7,2208,12.2
Wed, Mar 9 2011,1500,1207,12.3,1244,9.7,2451,11
Wed, Mar 9 2011,1600,1449,9.7,1468,7.6,2917,8.7
Wed, Mar 9 2011,1700,1441,8.4,2047,5.6,3488,6.7
Wed, Mar 9 2011,1800,1300,8.3,2367,3.2,3667,5
Wed, Mar 9 2011,1900,1094,10.4,1646,4.6,2740,6.9
Wed, Mar 9 2011,2000,743,8.3,887,5.6,1630,6.9
Wed, Mar 9 2011,2100,476,9.9,709,7.1,1185,8.2
Wed, Mar 9 2011,2200,418,16.3,551,9.6,969,12.5
Wed, Mar 9 2011,2300,241,15.8,470,12.1,711,13.4
Wed, Mar 9 2011,2400,155,18.7,420,12.6,575,14.3
Thu, Mar 10 2011,0100,89,36,186,33.3,275,34.2
Thu, Mar 10 2011,0200,41,29.3,100,54,141,46.8
Thu, Mar 10 2011,0300,55,30.9,61,62.3,116,47.4
Thu, Mar 10 2011,0400,63,31.7,79,58.2,142,46.5
Thu, Mar 10 2011,0500,175,25.7,114,44.7,289,33.2
Thu, Mar 10 2011,0600,411,13.4,204,42.6,615,23.1
Thu, Mar 10 2011,0700,1312,6.9,515,20,1827,10.6
Thu, Mar 10 2011,0800,2078,3.7,1071,14.4,3149,7.3
Thu, Mar 10 2011,0900,2041,4.5,1393,7.3,3434,5.6
Thu, Mar 10 2011,1000,1402,9.4,1065,11,2467,10.1
Thu, Mar 10 2011,1100,1090,12.6,912,10.3,2002,11.5
Thu, Mar 10 2011,1200,1039,12.1,1034,11.6,2073,11.9
Thu, Mar 10 2011,1300,1048,12.5,1114,10.9,2162,11.7
Thu, Mar 10 2011,1400,1092,12.5,1161,10.2,2253,11.3
Thu, Mar 10 2011,1500,1179,11,1310,8.5,2489,9.7
Thu, Mar 10 2011,1600,1312,11.1,1540,6.9,2852,8.8
Thu, Mar 10 2011,1700,1434,7.9,2035,4.9,3469,6.1
Thu, Mar 10 2011,1800,1404,8.4,2314,3.6,3718,5.4
Thu, Mar 10 2011,1900,1198,7.1,1702,4.6,2900,5.7
Thu, Mar 10 2011,2000,628,9.1,996,4.5,1624,6.3
Thu, Mar 10 2011,2100,357,17.1,739,7.8,1096,10.9
Thu, Mar 10 2011,2200,301,19.3,645,7.4,946,11.2
Thu, Mar 10 2011,2300,257,15.2,464,11.4,721,12.8
Thu, Mar 10 2011,2400,139,19.4,352,17,491,17.7
Fri, Mar 11 2011,0100,98,37.8,177,31.6,275,33.8
Fri, Mar 11 2011,0200,60,36.7,120,49.2,180,45
Fri, Mar 11 2011,0300,51,25.5,89,57.3,140,45.7
Fri, Mar 11 2011,0400,63,34.9,96,58.3,159,49.1
Fri, Mar 11 2011,0500,120,25.8,91,42.9,211,33.2
Fri, Mar 11 2011,0600,292,22.6,177,44.1,469,30.7
Fri, Mar 11 2011,0700,1085,7.9,486,25.9,1571,13.5
Fri, Mar 11 2011,0800,1860,3.9,948,13.2,2808,7.1
Fri, Mar 11 2011,0900,1935,5.6,1223,9.8,3158,7.3
Fri, Mar 11 2011,1000,1218,10.8,1029,12.4,2247,11.6
Fri, Mar 11 2011,1100,984,12.1,1056,12.6,2040,12.4
Fri, Mar 11 2011,1200,1135,13.2,1149,10.3,2284,11.7
Fri, Mar 11 2011,1300,1255,10.9,1272,9,2527,10
Fri, Mar 11 2011,1400,1238,10.5,1459,8.1,2697,9.2
Fri, Mar 11 2011,1500,1325,10,1797,6.1,3122,7.8
Fri, Mar 11 2011,1600,1462,9.4,1940,4.7,3402,6.7
Fri, Mar 11 2011,1700,1495,8.4,2285,3.1,3780,5.2
Fri, Mar 11 2011,1800,1444,6.5,2197,3.2,3641,4.5
Fri, Mar 11 2011,1900,1297,7.3,2264,3.5,3561,4.9
Fri, Mar 11 2011,2000,888,5.6,1435,3.2,2323,4.1
Fri, Mar 11 2011,2100,670,10.4,999,4.1,1669,6.7
Fri, Mar 11 2011,2200,427,12.4,565,8.3,992,10.1
Fri, Mar 11 2011,2300,284,16.2,410,10,694,12.5
Fri, Mar 11 2011,2400,155,16.1,320,11.2,475,12.8
Sat, Mar 12 2011,0100,128,30.5,221,20.4,349,24.1
Sat, Mar 12 2011,0200,64,23.4,149,24.8,213,24.4
Sat, Mar 12 2011,0300,63,31.7,114,35.1,177,33.9
Sat, Mar 12 2011,0400,89,22.5,87,28.7,176,25.6
Sat, Mar 12 2011,0500,97,22.7,100,30,197,26.4
Sat, Mar 12 2011,0600,159,13.8,110,18.2,269,15.6
Sat, Mar 12 2011,0700,337,8.3,222,15.8,559,11.3
Sat, Mar 12 2011,0800,479,10,436,11.5,915,10.7
Sat, Mar 12 2011,0900,758,5,610,6.7,1368,5.8
Sat, Mar 12 2011,1000,967,6.9,932,4.4,1899,5.7
Sat, Mar 12 2011,1100,1001,5.5,1208,4.1,2209,4.7
Sat, Mar 12 2011,1200,1206,5.1,1469,4.2,2675,4.6
Sat, Mar 12 2011,1300,1287,3.1,1506,4.1,2793,3.6
Sat, Mar 12 2011,1400,1291,3.6,1548,2.6,2839,3.1
Sat, Mar 12 2011,1500,1282,3.6,1529,1.8,2811,2.6
Sat, Mar 12 2011,1600,1225,2.1,1407,2.1,2632,2.1
Sat, Mar 12 2011,1700,1217,2.8,1281,2.2,2498,2.5
Sat, Mar 12 2011,1800,1002,2.7,1045,1.8,2047,2.2
Sat, Mar 12 2011,1900,808,3,817,2.4,1625,2.7
Sat, Mar 12 2011,2000,666,4.1,700,2.4,1366,3.2
Sat, Mar 12 2011,2100,482,5,538,3,1020,3.9
Sat, Mar 12 2011,2200,337,5.3,311,2.6,648,4
Sat, Mar 12 2011,2300,241,2.9,268,4.1,509,3.5
Sat, Mar 12 2011,2400,150,7.3,284,4.9,434,5.8
Sun, Mar 13 2011,0100,78,1.3,177,10.2,255,7.5
Sun, Mar 13 2011,0200,84,8.3,134,15.7,218,12.8
Sun, Mar 13 2011,0300,73,9.6,101,13.9,174,12.1
Sun, Mar 13 2011,0400,63,11.1,57,12.3,120,11.7
Sun, Mar 13 2011,0500,59,11.9,66,13.6,125,12.8
Sun, Mar 13 2011,0600,97,4.1,68,10.3,165,6.7
Sun, Mar 13 2011,0700,200,6.5,146,16.4,346,10.7
Sun, Mar 13 2011,0800,252,5.6,201,8,453,6.6
Sun, Mar 13 2011,0900,330,4.8,305,4.9,635,4.9
Sun, Mar 13 2011,1000,493,4.7,501,5.6,994,5.1
Sun, Mar 13 2011,1100,746,3.9,680,3.7,1426,3.8
Sun, Mar 13 2011,1200,930,3.7,960,2.8,1890,3.2
Sun, Mar 13 2011,1300,1215,3.5,1209,2.3,2424,2.9
Sun, Mar 13 2011,1400,1514,1.9,1317,2,2831,1.9
Sun, Mar 13 2011,1500,1688,1.4,1462,1.4,3150,1.4
Sun, Mar 13 2011,1600,1505,1.4,1318,1.3,2823,1.3
Sun, Mar 13 2011,1700,1678,1.6,1349,1.6,3027,1.6
Sun, Mar 13 2011,1800,1837,1.8,1278,1.6,3115,1.7
Sun, Mar 13 2011,1900,1648,2.3,1101,3.9,2749,2.9
Sun, Mar 13 2011,2000,1387,1.7,856,4.2,2243,2.7
Sun, Mar 13 2011,2100,1177,1.5,659,4.2,1836,2.5
Sun, Mar 13 2011,2200,757,2.4,411,7.1,1168,4
Sun, Mar 13 2011,2300,398,4.5,291,8.9,689,6.4
Sun, Mar 13 2011,2400,177,4.5,161,13,338,8.6
