Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Sat, Feb 4 2012,0100,239,4.2,254,4.3,493,4.3
Sat, Feb 4 2012,0200,140,5.7,174,4,314,4.8
Sat, Feb 4 2012,0300,109,10.1,102,2.9,211,6.6
Sat, Feb 4 2012,0400,65,12.3,99,11.1,164,11.6
Sat, Feb 4 2012,0500,65,26.2,146,3.4,211,10.4
Sat, Feb 4 2012,0600,116,25,136,8.8,252,16.3
Sat, Feb 4 2012,0700,243,12.3,262,5.7,505,8.9
Sat, Feb 4 2012,0800,539,5,449,4.5,988,4.8
Sat, Feb 4 2012,0900,913,4.3,788,4.6,1701,4.4
Sat, Feb 4 2012,1000,1296,4,1283,3.9,2579,4
Sat, Feb 4 2012,1100,1452,3.8,1349,3.2,2801,3.5
Sat, Feb 4 2012,1200,1619,2.8,1556,3.1,3175,2.9
Sat, Feb 4 2012,1300,1796,2.1,1820,2.3,3616,2.2
Sat, Feb 4 2012,1400,2059,1.9,1958,1.7,4017,1.8
Sat, Feb 4 2012,1500,1971,1.8,1814,1.6,3785,1.7
Sat, Feb 4 2012,1600,1861,1.4,1739,1.5,3600,1.4
Sat, Feb 4 2012,1700,1816,1.6,1771,1.7,3587,1.6
Sat, Feb 4 2012,1800,1584,1.1,1583,1.4,3167,1.3
Sat, Feb 4 2012,1900,1387,1.2,1264,2.3,2651,1.7
Sat, Feb 4 2012,2000,1085,1.8,986,1.4,2071,1.6
Sat, Feb 4 2012,2100,777,1.2,667,1.8,1444,1.5
Sat, Feb 4 2012,2200,518,1.2,496,1.6,1014,1.4
Sat, Feb 4 2012,2300,395,1.8,366,2.2,761,2
Sat, Feb 4 2012,2400,302,0.7,297,1,599,0.8
Sun, Feb 5 2012,0100,266,3,263,2.7,529,2.8
Sun, Feb 5 2012,0200,200,2,187,2.1,387,2.1
Sun, Feb 5 2012,0300,120,2.5,116,2.6,236,2.5
Sun, Feb 5 2012,0400,82,13.4,101,2,183,7.1
Sun, Feb 5 2012,0500,70,7.1,119,5.9,189,6.3
Sun, Feb 5 2012,0600,81,2.5,112,4.5,193,3.6
Sun, Feb 5 2012,0700,162,4.3,160,4.4,322,4.3
Sun, Feb 5 2012,0800,272,4.4,269,2.6,541,3.5
Sun, Feb 5 2012,0900,375,2.9,360,4.4,735,3.7
Sun, Feb 5 2012,1000,667,2.2,554,0.5,1221,1.5
Sun, Feb 5 2012,1100,1076,1.6,993,1.4,2069,1.5
Sun, Feb 5 2012,1200,1269,1.5,1230,0.7,2499,1.1
Sun, Feb 5 2012,1300,1826,1,1672,0.9,3498,0.9
Sun, Feb 5 2012,1400,2101,0.6,1926,1.2,4027,0.9
Sun, Feb 5 2012,1500,2089,0.6,1785,0.6,3874,0.6
Sun, Feb 5 2012,1600,1549,0.7,1349,0.9,2898,0.8
Sun, Feb 5 2012,1700,1307,1.2,1336,1.3,2643,1.3
Sun, Feb 5 2012,1800,1536,1.2,1886,0.8,3422,1
Sun, Feb 5 2012,1900,1518,0.5,1620,1.2,3138,0.8
Sun, Feb 5 2012,2000,1207,1.2,1199,1.8,2406,1.5
Sun, Feb 5 2012,2100,1080,1.3,975,1.4,2055,1.4
Sun, Feb 5 2012,2200,778,1.5,642,1.1,1420,1.3
Sun, Feb 5 2012,2300,479,1,371,2.4,850,1.6
Sun, Feb 5 2012,2400,292,3.1,227,3.5,519,3.3
Mon, Feb 6 2012,0100,148,5.4,152,6.6,300,6
Mon, Feb 6 2012,0200,83,8.4,61,4.9,144,6.9
Mon, Feb 6 2012,0300,46,15.2,57,22.8,103,19.4
Mon, Feb 6 2012,0400,45,13.3,64,18.8,109,16.5
Mon, Feb 6 2012,0500,56,17.9,163,6.1,219,9.1
Mon, Feb 6 2012,0600,196,17.3,277,6.1,473,10.8
Mon, Feb 6 2012,0700,644,9.8,780,5.6,1424,7.5
Mon, Feb 6 2012,0800,2881,5.1,2443,2.5,5324,3.9
Mon, Feb 6 2012,0900,3809,3.5,3043,1.6,6852,2.7
Mon, Feb 6 2012,1000,2741,6.2,2183,5.1,4924,5.7
Mon, Feb 6 2012,1100,1735,8.5,1548,7.5,3283,8
Mon, Feb 6 2012,1200,1506,8.7,1456,9.5,2962,9.1
Mon, Feb 6 2012,1300,1500,8.3,1516,8.8,3016,8.6
Mon, Feb 6 2012,1400,1694,7.7,1550,8,3244,7.9
Mon, Feb 6 2012,1500,1658,6.4,1561,8.6,3219,7.5
Mon, Feb 6 2012,1600,1771,4.5,1949,7,3720,5.8
Mon, Feb 6 2012,1700,2417,3.5,2897,4,5314,3.8
Mon, Feb 6 2012,1800,3041,1.4,3325,2.7,6366,2.1
Mon, Feb 6 2012,1900,2638,1.4,2450,1.6,5088,1.5
Mon, Feb 6 2012,2000,1441,1.2,1220,2.2,2661,1.7
Mon, Feb 6 2012,2100,833,1.8,754,3.2,1587,2.5
Mon, Feb 6 2012,2200,681,3.2,588,1.7,1269,2.5
Mon, Feb 6 2012,2300,503,1.8,455,5.1,958,3.3
Mon, Feb 6 2012,2400,285,5.3,223,4.5,508,4.9
Tue, Feb 7 2012,0100,126,7.9,117,10.3,243,9.1
Tue, Feb 7 2012,0200,52,17.3,61,11.5,113,14.2
Tue, Feb 7 2012,0300,43,16.3,63,12.7,106,14.2
Tue, Feb 7 2012,0400,44,25,48,16.7,92,20.7
Tue, Feb 7 2012,0500,62,29,135,8.1,197,14.7
Tue, Feb 7 2012,0600,184,24.5,257,6.2,441,13.8
Tue, Feb 7 2012,0700,650,13.1,791,5.8,1441,9.1
Tue, Feb 7 2012,0800,2871,4.4,2530,2.9,5401,3.7
Tue, Feb 7 2012,0900,4025,3.8,3263,2.5,7288,3.2
Tue, Feb 7 2012,1000,2761,5.5,2145,5.7,4906,5.6
Tue, Feb 7 2012,1100,1731,8.5,1558,8.2,3289,8.4
Tue, Feb 7 2012,1200,1483,9,1468,10.4,2951,9.7
Tue, Feb 7 2012,1300,1624,9,1535,8.7,3159,8.8
Tue, Feb 7 2012,1400,1706,7.6,1649,7.9,3355,7.7
Tue, Feb 7 2012,1500,1672,7.2,1662,8.7,3334,8
Tue, Feb 7 2012,1600,1918,6.8,2034,7.8,3952,7.3
Tue, Feb 7 2012,1700,2545,3.5,2982,4.3,5527,3.9
Tue, Feb 7 2012,1800,3086,2,3380,2.5,6466,2.3
Tue, Feb 7 2012,1900,2805,1.3,2559,1.9,5364,1.6
Tue, Feb 7 2012,2000,1647,1.9,1441,2.4,3088,2.1
Tue, Feb 7 2012,2100,1030,1.7,873,2.9,1903,2.2
Tue, Feb 7 2012,2200,823,1.7,692,2,1515,1.8
Tue, Feb 7 2012,2300,578,2.6,547,2.9,1125,2.8
Tue, Feb 7 2012,2400,327,3.7,277,4.7,604,4.1
Wed, Feb 8 2012,0100,173,5.2,161,8.1,334,6.6
Wed, Feb 8 2012,0200,61,16.4,92,9.8,153,12.4
Wed, Feb 8 2012,0300,39,17.9,58,17.2,97,17.5
Wed, Feb 8 2012,0400,51,25.5,66,12.1,117,17.9
Wed, Feb 8 2012,0500,69,29,124,11.3,193,17.6
Wed, Feb 8 2012,0600,205,21,217,9.2,422,14.9
Wed, Feb 8 2012,0700,664,11.3,775,7,1439,9
Wed, Feb 8 2012,0800,2982,4.6,2393,2.4,5375,3.6
Wed, Feb 8 2012,0900,4064,4.3,3260,2.3,7324,3.4
Wed, Feb 8 2012,1000,2634,6.3,2241,6,4875,6.1
Wed, Feb 8 2012,1100,1695,8.3,1563,9.9,3258,9.1
Wed, Feb 8 2012,1200,1502,9.3,1458,9.4,2960,9.3
Wed, Feb 8 2012,1300,1603,7.4,1565,9.3,3168,8.3
Wed, Feb 8 2012,1400,1714,6.9,1728,8.2,3442,7.6
Wed, Feb 8 2012,1500,1793,7.1,1740,7,3533,7
Wed, Feb 8 2012,1600,1892,5.5,2021,7.6,3913,6.6
Wed, Feb 8 2012,1700,2425,3.4,3051,3.8,5476,3.7
Wed, Feb 8 2012,1800,3105,2.3,3355,2.9,6460,2.6
Wed, Feb 8 2012,1900,2784,1.5,2524,2,5308,1.7
Wed, Feb 8 2012,2000,1679,1.5,1425,2.2,3104,1.8
Wed, Feb 8 2012,2100,1010,3.2,914,2.7,1924,3
Wed, Feb 8 2012,2200,795,1.6,827,3.9,1622,2.8
Wed, Feb 8 2012,2300,627,1.9,500,4.2,1127,2.9
Wed, Feb 8 2012,2400,338,3.6,281,3.2,619,3.4
Thu, Feb 9 2012,0100,180,6.7,159,4.4,339,5.6
Thu, Feb 9 2012,0200,70,22.9,76,9.2,146,15.8
Thu, Feb 9 2012,0300,41,26.8,65,20,106,22.6
Thu, Feb 9 2012,0400,37,24.3,55,16.4,92,19.6
Thu, Feb 9 2012,0500,63,33.3,113,9.7,176,18.2
Thu, Feb 9 2012,0600,198,19.7,218,9.2,416,14.2
Thu, Feb 9 2012,0700,654,11.8,771,5.6,1425,8.4
Thu, Feb 9 2012,0800,2981,4.7,2437,3,5418,3.9
Thu, Feb 9 2012,0900,3940,3.7,3209,2,7149,3
Thu, Feb 9 2012,1000,2749,5.6,2212,6.6,4961,6
Thu, Feb 9 2012,1100,1824,7.3,1620,8,3444,7.6
Thu, Feb 9 2012,1200,1552,7.7,1474,8.7,3026,8.2
Thu, Feb 9 2012,1300,1648,8.3,1630,8.8,3278,8.5
Thu, Feb 9 2012,1400,1680,6.6,1720,7.8,3400,7.2
Thu, Feb 9 2012,1500,1761,6.2,1785,8.1,3546,7.2
Thu, Feb 9 2012,1600,1995,5.6,2031,6.9,4026,6.2
Thu, Feb 9 2012,1700,2454,3.7,3043,4.2,5497,4
Thu, Feb 9 2012,1800,3106,2,3423,2.7,6529,2.3
Thu, Feb 9 2012,1900,2881,1.8,2454,2.2,5335,2
Thu, Feb 9 2012,2000,1664,1.4,1403,2.9,3067,2.1
Thu, Feb 9 2012,2100,1094,3,970,2.6,2064,2.8
Thu, Feb 9 2012,2200,801,2.1,753,3.1,1554,2.6
Thu, Feb 9 2012,2300,628,1,564,3.7,1192,2.3
Thu, Feb 9 2012,2400,387,2.6,326,4.6,713,3.5
Fri, Feb 10 2012,0100,201,10,149,4.7,350,7.7
Fri, Feb 10 2012,0200,64,17.2,104,8.7,168,11.9
Fri, Feb 10 2012,0300,61,21.3,74,16.2,135,18.5
Fri, Feb 10 2012,0400,47,19.1,98,18.4,145,18.6
Fri, Feb 10 2012,0500,82,25.6,164,7.3,246,13.4
Fri, Feb 10 2012,0600,234,15.8,248,11.7,482,13.7
Fri, Feb 10 2012,0700,624,12.5,710,7.5,1334,9.8
Fri, Feb 10 2012,0800,2815,4.8,2329,2.9,5144,3.9
Fri, Feb 10 2012,0900,3888,4.4,2987,2.8,6875,3.7
Fri, Feb 10 2012,1000,2447,6.9,2015,6,4462,6.5
Fri, Feb 10 2012,1100,1707,9.4,1651,8.7,3358,9.1
Fri, Feb 10 2012,1200,1680,9.4,1761,8.9,3441,9.2
Fri, Feb 10 2012,1300,1795,7.5,1969,7.9,3764,7.7
Fri, Feb 10 2012,1400,2019,5.7,2038,6.8,4057,6.3
Fri, Feb 10 2012,1500,2198,5.8,2079,7.1,4277,6.4
Fri, Feb 10 2012,1600,2301,4.1,2525,5.1,4826,4.6
Fri, Feb 10 2012,1700,2808,2.5,3058,4.6,5866,3.6
Fri, Feb 10 2012,1800,3066,2,3258,2,6324,2
Fri, Feb 10 2012,1900,2568,1.4,2247,1.6,4815,1.5
Fri, Feb 10 2012,2000,1683,2.1,1490,1.9,3173,2
Fri, Feb 10 2012,2100,1124,2.7,968,2.7,2092,2.7
Fri, Feb 10 2012,2200,753,1.9,668,3.4,1421,2.6
Fri, Feb 10 2012,2300,564,2.8,516,3.9,1080,3.3
Fri, Feb 10 2012,2400,397,2.8,330,2.4,727,2.6
Sat, Feb 11 2012,0100,229,4.4,253,4,482,4.1
Sat, Feb 11 2012,0200,155,7.7,188,3.7,343,5.5
Sat, Feb 11 2012,0300,94,6.4,135,7.4,229,7
Sat, Feb 11 2012,0400,63,17.5,100,10,163,12.9
Sat, Feb 11 2012,0500,66,28.8,141,7.8,207,14.5
Sat, Feb 11 2012,0600,137,16.1,164,6.7,301,11
Sat, Feb 11 2012,0700,211,11.8,256,4.3,467,7.7
Sat, Feb 11 2012,0800,525,7.8,486,4.1,1011,6
Sat, Feb 11 2012,0900,907,4.4,809,4.6,1716,4.5
Sat, Feb 11 2012,1000,1367,4.2,1261,3.7,2628,4
Sat, Feb 11 2012,1100,1374,4,1502,3.1,2876,3.5
Sat, Feb 11 2012,1200,1564,2.1,1635,2.8,3199,2.5
Sat, Feb 11 2012,1300,1823,2.1,1843,1.8,3666,2
Sat, Feb 11 2012,1400,1936,2.1,1755,1.6,3691,1.8
Sat, Feb 11 2012,1500,1917,2,1717,2,3634,2
Sat, Feb 11 2012,1600,1707,2.1,1722,1.9,3429,2
Sat, Feb 11 2012,1700,1665,1.3,1741,1.3,3406,1.3
Sat, Feb 11 2012,1800,1650,1.1,1672,1.5,3322,1.3
Sat, Feb 11 2012,1900,1392,0.9,1400,1.6,2792,1.3
Sat, Feb 11 2012,2000,1155,1.1,939,1.4,2094,1.2
Sat, Feb 11 2012,2100,701,1,625,1.9,1326,1.4
Sat, Feb 11 2012,2200,469,0.9,446,1.3,915,1.1
Sat, Feb 11 2012,2300,379,2.1,348,2,727,2.1
Sat, Feb 11 2012,2400,297,2.4,302,2,599,2.2
Sun, Feb 12 2012,0100,313,3.2,270,2.2,583,2.7
Sun, Feb 12 2012,0200,176,2.3,215,5.6,391,4.1
Sun, Feb 12 2012,0300,98,4.1,112,3.6,210,3.8
Sun, Feb 12 2012,0400,80,7.5,90,2.2,170,4.7
Sun, Feb 12 2012,0500,66,3,138,2.9,204,2.9
Sun, Feb 12 2012,0600,96,6.2,131,3.8,227,4.8
Sun, Feb 12 2012,0700,135,8.1,139,2.9,274,5.5
Sun, Feb 12 2012,0800,272,3.7,321,1.9,593,2.7
Sun, Feb 12 2012,0900,492,3.9,420,4.5,912,4.2
Sun, Feb 12 2012,1000,961,1.7,663,1.4,1624,1.5
Sun, Feb 12 2012,1100,1253,1.9,970,0.8,2223,1.4
Sun, Feb 12 2012,1200,1809,2.3,1327,1,3136,1.8
Sun, Feb 12 2012,1300,2578,1.5,1686,1.4,4264,1.5
Sun, Feb 12 2012,1400,2302,0.7,2092,1,4394,0.8
Sun, Feb 12 2012,1500,2235,1.3,1892,0.9,4127,1.1
Sun, Feb 12 2012,1600,1960,1.4,1868,1,3828,1.2
Sun, Feb 12 2012,1700,1809,0.9,2476,1.2,4285,1.1
Sun, Feb 12 2012,1800,1725,0.7,2906,1.6,4631,1.3
Sun, Feb 12 2012,1900,1609,1.1,1940,1.8,3549,1.4
Sun, Feb 12 2012,2000,1378,1,1195,1.2,2573,1.1
Sun, Feb 12 2012,2100,1115,1.3,945,2.4,2060,1.8
Sun, Feb 12 2012,2200,773,1.2,603,2,1376,1.5
Sun, Feb 12 2012,2300,471,1.9,394,2.8,865,2.3
Sun, Feb 12 2012,2400,337,2.4,224,4.5,561,3.2
Mon, Feb 13 2012,0100,151,6,149,6,300,6
Mon, Feb 13 2012,0200,86,12.8,102,5.9,188,9
Mon, Feb 13 2012,0300,42,9.5,53,13.2,95,11.6
Mon, Feb 13 2012,0400,49,24.5,61,16.4,110,20
Mon, Feb 13 2012,0500,56,17.9,136,10.3,192,12.5
Mon, Feb 13 2012,0600,210,22.4,263,5.7,473,13.1
Mon, Feb 13 2012,0700,649,11.1,796,5.5,1445,8
Mon, Feb 13 2012,0800,2841,4.8,2442,3.2,5283,4.1
Mon, Feb 13 2012,0900,3746,4.5,3118,2.2,6864,3.5
Mon, Feb 13 2012,1000,2664,5.8,2034,6.5,4698,6.1
Mon, Feb 13 2012,1100,1680,9.2,1632,7.8,3312,8.5
Mon, Feb 13 2012,1200,1580,9.1,1694,9.4,3274,9.2
Mon, Feb 13 2012,1300,1558,8.5,1653,9.3,3211,8.9
Mon, Feb 13 2012,1400,1761,6.8,1705,8.4,3466,7.6
Mon, Feb 13 2012,1500,1755,6.6,1701,7.6,3456,7.1
Mon, Feb 13 2012,1600,1848,4.4,1854,6.7,3702,5.6
Mon, Feb 13 2012,1700,2433,3.3,2880,3.8,5313,3.5
Mon, Feb 13 2012,1800,3144,2,3379,2.2,6523,2.1
Mon, Feb 13 2012,1900,2691,1.4,2367,2,5058,1.7
Mon, Feb 13 2012,2000,1476,1.9,1252,1.9,2728,1.9
Mon, Feb 13 2012,2100,940,2,750,3.1,1690,2.5
Mon, Feb 13 2012,2200,743,2.4,627,3.3,1370,2.8
Mon, Feb 13 2012,2300,567,2.5,469,3.2,1036,2.8
Mon, Feb 13 2012,2400,261,4.2,254,3.9,515,4.1
Tue, Feb 14 2012,0100,129,10.9,132,4.5,261,7.7
Tue, Feb 14 2012,0200,75,14.7,66,10.6,141,12.8
Tue, Feb 14 2012,0300,42,26.2,56,17.9,98,21.4
Tue, Feb 14 2012,0400,35,22.9,55,14.5,90,17.8
Tue, Feb 14 2012,0500,62,29,112,10.7,174,17.2
Tue, Feb 14 2012,0600,189,25.4,236,11.4,425,17.6
Tue, Feb 14 2012,0700,638,14.7,743,7.3,1381,10.7
Tue, Feb 14 2012,0800,2958,4.8,2416,2.8,5374,3.9
Tue, Feb 14 2012,0900,3928,4.4,3197,2.4,7125,3.5
Tue, Feb 14 2012,1000,2475,6.2,1998,6.4,4473,6.3
Tue, Feb 14 2012,1100,1823,9.1,1595,7.2,3418,8.2
Tue, Feb 14 2012,1200,1643,8.2,1670,9.2,3313,8.7
Tue, Feb 14 2012,1300,1641,8.3,1599,7.8,3240,8
Tue, Feb 14 2012,1400,1765,7.9,1805,7.6,3570,7.8
Tue, Feb 14 2012,1500,1770,6.3,1804,8.1,3574,7.2
Tue, Feb 14 2012,1600,1967,5,1999,8.3,3966,6.7
Tue, Feb 14 2012,1700,2619,2.8,2942,3.8,5561,3.3
Tue, Feb 14 2012,1800,3290,1.9,3574,2.3,6864,2.1
Tue, Feb 14 2012,1900,2852,1.3,2482,1.9,5334,1.6
Tue, Feb 14 2012,2000,1458,1.2,1288,2,2746,1.6
Tue, Feb 14 2012,2100,953,2.2,841,2.5,1794,2.3
Tue, Feb 14 2012,2200,616,2.1,561,2.9,1177,2.5
Tue, Feb 14 2012,2300,519,2.1,408,2.9,927,2.5
Tue, Feb 14 2012,2400,315,3.2,288,3.8,603,3.5
Wed, Feb 15 2012,0100,179,10.1,174,3.4,353,6.8
Wed, Feb 15 2012,0200,85,12.9,104,5.8,189,9
Wed, Feb 15 2012,0300,59,13.6,61,14.8,120,14.2
Wed, Feb 15 2012,0400,52,25,57,19.3,109,22
Wed, Feb 15 2012,0500,50,36,129,12.4,179,19
Wed, Feb 15 2012,0600,208,19.2,250,8,458,13.1
Wed, Feb 15 2012,0700,663,13.3,747,6.6,1410,9.7
Wed, Feb 15 2012,0800,2896,4.9,2386,3.6,5282,4.3
Wed, Feb 15 2012,0900,3846,4,3219,2.7,7065,3.4
Wed, Feb 15 2012,1000,2626,6.7,2089,4.8,4715,5.9
Wed, Feb 15 2012,1100,1768,8.1,1734,7.9,3502,8
Wed, Feb 15 2012,1200,1631,9.1,1705,8.7,3336,8.9
Wed, Feb 15 2012,1300,1793,7,1816,8.8,3609,7.9
Wed, Feb 15 2012,1400,1820,6.8,1792,8,3612,7.4
Wed, Feb 15 2012,1500,1812,5.8,1849,7.7,3661,6.8
Wed, Feb 15 2012,1600,2075,5.4,2060,6.6,4135,6
Wed, Feb 15 2012,1700,2575,3.1,2980,4.2,5555,3.7
Wed, Feb 15 2012,1800,3228,2.1,3453,2.9,6681,2.5
Wed, Feb 15 2012,1900,2886,1.1,2459,1.6,5345,1.3
Wed, Feb 15 2012,2000,1714,1.2,1420,2.3,3134,1.7
Wed, Feb 15 2012,2100,1037,1.7,974,2.4,2011,2
Wed, Feb 15 2012,2200,816,2.2,705,2.8,1521,2.5
Wed, Feb 15 2012,2300,575,1.9,538,3.3,1113,2.6
Wed, Feb 15 2012,2400,374,5.6,290,4.1,664,5
Thu, Feb 16 2012,0100,181,7.7,161,2.5,342,5.3
Thu, Feb 16 2012,0200,74,21.6,79,13.9,153,17.6
Thu, Feb 16 2012,0300,42,28.6,58,24.1,100,26
Thu, Feb 16 2012,0400,45,15.6,51,21.6,96,18.8
Thu, Feb 16 2012,0500,75,21.3,117,12,192,15.6
Thu, Feb 16 2012,0600,161,24.8,246,8.5,407,15
Thu, Feb 16 2012,0700,616,13.6,726,6.6,1342,9.8
Thu, Feb 16 2012,0800,2835,4.1,2345,3.2,5180,3.7
Thu, Feb 16 2012,0900,3839,4.9,3136,2.5,6975,3.8
Thu, Feb 16 2012,1000,2500,6.5,2083,6.4,4583,6.5
Thu, Feb 16 2012,1100,1815,7.6,1687,8.3,3502,7.9
Thu, Feb 16 2012,1200,1700,7.2,1832,7.9,3532,7.6
Thu, Feb 16 2012,1300,1916,7.6,1926,7.6,3842,7.6
Thu, Feb 16 2012,1400,1913,6.3,1784,7.8,3697,7
Thu, Feb 16 2012,1500,1929,6.2,1906,8,3835,7.1
Thu, Feb 16 2012,1600,2062,5.2,2114,7,4176,6.1
Thu, Feb 16 2012,1700,2615,3.4,2998,3.9,5613,3.7
Thu, Feb 16 2012,1800,3353,2,3507,3.1,6860,2.5
Thu, Feb 16 2012,1900,2771,1.6,2483,1.9,5254,1.7
Thu, Feb 16 2012,2000,1747,1.6,1432,2.7,3179,2.1
Thu, Feb 16 2012,2100,1214,1.8,1004,2.7,2218,2.2
Thu, Feb 16 2012,2200,838,1.7,760,2.6,1598,2.1
Thu, Feb 16 2012,2300,611,1.6,531,3.4,1142,2.5
Thu, Feb 16 2012,2400,387,3.6,294,3.7,681,3.7
Fri, Feb 17 2012,0100,201,6.5,183,6,384,6.2
Fri, Feb 17 2012,0200,101,15.8,106,12.3,207,14
Fri, Feb 17 2012,0300,56,23.2,70,15.7,126,19
Fri, Feb 17 2012,0400,58,29.3,77,22.1,135,25.2
Fri, Feb 17 2012,0500,60,33.3,129,14.7,189,20.6
Fri, Feb 17 2012,0600,165,23.6,228,8.3,393,14.8
Fri, Feb 17 2012,0700,632,15.8,679,6.3,1311,10.9
Fri, Feb 17 2012,0800,2701,5,2200,3.4,4901,4.3
Fri, Feb 17 2012,0900,3643,5.1,2795,3.1,6438,4.2
Fri, Feb 17 2012,1000,2284,6.7,1911,7.8,4195,7.2
Fri, Feb 17 2012,1100,1728,8.2,1693,8.2,3421,8.2
Fri, Feb 17 2012,1200,1737,7.8,1862,7.3,3599,7.6
Fri, Feb 17 2012,1300,1979,6.2,2086,6.4,4065,6.3
Fri, Feb 17 2012,1400,2168,6.5,2088,6.5,4256,6.5
Fri, Feb 17 2012,1500,2365,4.7,2178,6.7,4543,5.7
Fri, Feb 17 2012,1600,2411,5.1,2493,6,4904,5.5
Fri, Feb 17 2012,1700,2868,2.6,3216,4.2,6084,3.5
Fri, Feb 17 2012,1800,3118,1.8,3106,2,6224,1.9
Fri, Feb 17 2012,1900,2553,1.5,2305,2.3,4858,1.9
Fri, Feb 17 2012,2000,1658,1.7,1410,2.2,3068,2
Fri, Feb 17 2012,2100,1044,1.9,945,2.6,1989,2.3
Fri, Feb 17 2012,2200,720,1.8,676,2.8,1396,2.3
Fri, Feb 17 2012,2300,537,2.2,574,3.8,1111,3.1
Fri, Feb 17 2012,2400,362,3,307,2.9,669,3
Sat, Feb 18 2012,0100,241,6.2,240,5,481,5.6
Sat, Feb 18 2012,0200,130,8.5,167,4.8,297,6.4
Sat, Feb 18 2012,0300,83,10.8,103,7.8,186,9.1
Sat, Feb 18 2012,0400,58,13.8,92,10.9,150,12
Sat, Feb 18 2012,0500,69,27.5,132,7.6,201,14.4
Sat, Feb 18 2012,0600,131,23.7,153,7.8,284,15.1
Sat, Feb 18 2012,0700,217,12,256,3.9,473,7.6
Sat, Feb 18 2012,0800,594,5.4,479,6.3,1073,5.8
Sat, Feb 18 2012,0900,926,6.3,877,5.5,1803,5.9
Sat, Feb 18 2012,1000,1434,3.3,1299,3.2,2733,3.3
Sat, Feb 18 2012,1100,1473,3.8,1511,3.5,2984,3.7
Sat, Feb 18 2012,1200,1814,2.6,1681,2.4,3495,2.5
Sat, Feb 18 2012,1300,1989,2.3,1955,1.9,3944,2.1
Sat, Feb 18 2012,1400,2257,2.3,1947,1.6,4204,2
Sat, Feb 18 2012,1500,2027,1.6,1954,1.8,3981,1.7
Sat, Feb 18 2012,1600,1899,1.5,1780,2.2,3679,1.8
Sat, Feb 18 2012,1700,1831,0.8,1863,1.9,3694,1.4
Sat, Feb 18 2012,1800,1799,1.3,1824,1.9,3623,1.6
Sat, Feb 18 2012,1900,1524,1.5,1535,0.9,3059,1.2
Sat, Feb 18 2012,2000,1240,0.8,956,1.3,2196,1
Sat, Feb 18 2012,2100,857,1.5,701,2,1558,1.7
Sat, Feb 18 2012,2200,568,2.6,471,1.9,1039,2.3
Sat, Feb 18 2012,2300,420,1.7,380,0.8,800,1.2
Sat, Feb 18 2012,2400,339,1.5,319,1.6,658,1.5
Sun, Feb 19 2012,0100,295,3.1,240,2.1,535,2.6
Sun, Feb 19 2012,0200,232,3.4,240,3.3,472,3.4
Sun, Feb 19 2012,0300,111,2.7,106,5.7,217,4.1
Sun, Feb 19 2012,0400,71,14.1,102,6.9,173,9.8
Sun, Feb 19 2012,0500,66,4.5,128,3.1,194,3.6
Sun, Feb 19 2012,0600,68,7.4,95,1.1,163,3.7
Sun, Feb 19 2012,0700,142,7,170,2.4,312,4.5
Sun, Feb 19 2012,0800,282,2.8,265,5.3,547,4
Sun, Feb 19 2012,0900,471,3.6,411,1.9,882,2.8
Sun, Feb 19 2012,1000,972,1.1,721,2.2,1693,1.6
Sun, Feb 19 2012,1100,1200,1.9,1039,1.3,2239,1.7
Sun, Feb 19 2012,1200,1497,1.3,1415,0.7,2912,1
Sun, Feb 19 2012,1300,2026,0.8,1878,0.8,3904,0.8
Sun, Feb 19 2012,1400,2471,0.7,2062,1,4533,0.8
Sun, Feb 19 2012,1500,2404,0.9,2049,0.4,4453,0.7
Sun, Feb 19 2012,1600,2192,0.8,2107,0.7,4299,0.7
Sun, Feb 19 2012,1700,1937,0.8,2339,0.8,4276,0.8
Sun, Feb 19 2012,1800,1906,0.7,2258,1.1,4164,0.9
Sun, Feb 19 2012,1900,1836,0.9,1870,0.9,3706,0.9
Sun, Feb 19 2012,2000,1391,0.7,1290,1.4,2681,1
Sun, Feb 19 2012,2100,1149,0.6,955,2.2,2104,1.3
Sun, Feb 19 2012,2200,778,1,643,2.2,1421,1.5
Sun, Feb 19 2012,2300,484,2.7,382,2.1,866,2.4
Sun, Feb 19 2012,2400,299,2.7,236,3.4,535,3
Mon, Feb 20 2012,0100,169,5.9,155,6.5,324,6.2
Mon, Feb 20 2012,0200,80,7.5,66,9.1,146,8.2
Mon, Feb 20 2012,0300,49,20.4,45,17.8,94,19.1
Mon, Feb 20 2012,0400,43,18.6,52,19.2,95,18.9
Mon, Feb 20 2012,0500,52,26.9,124,11.3,176,15.9
Mon, Feb 20 2012,0600,183,13.1,267,4.9,450,8.2
Mon, Feb 20 2012,0700,659,10,826,5.2,1485,7.3
Mon, Feb 20 2012,0800,3068,4.7,2480,2.5,5548,3.7
Mon, Feb 20 2012,0900,3912,3.9,3252,2.2,7164,3.2
Mon, Feb 20 2012,1000,2625,5.7,2032,6,4657,5.8
Mon, Feb 20 2012,1100,1681,8.7,1506,9,3187,8.8
Mon, Feb 20 2012,1200,1483,7.9,1459,9.7,2942,8.8
Mon, Feb 20 2012,1300,1508,8.9,1572,8.6,3080,8.7
