Day of Week,Date,Hour ending,Hourly volume Southbound,HCV % Southbound,Hourly volume Northbound,HCV % Northbound,Total volume,Total % HCV
Tue, Nov 8 2011,800,3159,6,2626,3.5,5785,4.8
Tue, Nov 8 2011,900,3881,4.1,3223,2.2,7104,3.3
Tue, Nov 8 2011,1000,2847,6.7,2387,7.2,5234,6.9
Tue, Nov 8 2011,1100,1793,7.4,1651,9.4,3444,8.3
Tue, Nov 8 2011,1200,1659,8.3,1605,10.4,3264,9.3
Tue, Nov 8 2011,1300,1619,9.4,1659,8.6,3278,9
Tue, Nov 8 2011,1400,1775,7.4,1745,7.8,3520,7.6
Tue, Nov 8 2011,1500,1808,7.4,1791,8.8,3599,8.1
Tue, Nov 8 2011,1600,1930,7,2091,7.3,4021,7.2
Tue, Nov 8 2011,1700,2634,4,3134,4.9,5768,4.5
Tue, Nov 8 2011,1800,2994,2,3521,2.9,6515,2.5
Tue, Nov 8 2011,1900,2970,1.6,2455,2.4,5425,2
Tue, Nov 8 2011,2000,1683,2,1402,2.6,3085,2.3
Tue, Nov 8 2011,2100,1047,2.5,925,3.2,1972,2.8
Tue, Nov 8 2011,2200,792,2,717,2.2,1509,2.1
Tue, Nov 8 2011,2300,595,2.9,512,3.7,1107,3.3
Tue, Nov 8 2011,2400,330,4.2,333,3.6,663,3.9
Wed, Nov 9 2011,100,173,5.8,177,7.3,350,6.6
Wed, Nov 9 2011,200,97,10.3,79,10.1,176,10.2
Wed, Nov 9 2011,300,52,19.2,52,9.6,104,14.4
Wed, Nov 9 2011,400,51,27.5,51,17.6,102,22.5
Wed, Nov 9 2011,500,58,25.9,145,17.2,203,19.7
Wed, Nov 9 2011,600,191,24.1,258,11.2,449,16.7
Wed, Nov 9 2011,700,636,11.2,796,5.9,1432,8.2
Wed, Nov 9 2011,800,2961,5.4,2421,2.9,5382,4.3
Wed, Nov 9 2011,900,3560,3.7,3021,1.8,6581,2.8
Wed, Nov 9 2011,1000,3137,6,2467,5.2,5604,5.7
Wed, Nov 9 2011,1100,1775,9,1715,10.6,3490,9.8
Wed, Nov 9 2011,1200,1570,9.6,1549,9.4,3119,9.5
Wed, Nov 9 2011,1300,1699,9.7,1644,10.6,3343,10.2
Wed, Nov 9 2011,1400,1748,7.8,1672,8.8,3420,8.3
Wed, Nov 9 2011,1500,1857,8.3,1670,9.6,3527,8.9
Wed, Nov 9 2011,1600,1999,6,1978,9,3977,7.5
Wed, Nov 9 2011,1700,2510,3.4,3002,4.9,5512,4.2
Wed, Nov 9 2011,1800,3242,2.4,3359,3.2,6601,2.8
Wed, Nov 9 2011,1900,3019,1.5,2563,2,5582,1.7
Wed, Nov 9 2011,2000,1776,1.8,1445,2.8,3221,2.2
Wed, Nov 9 2011,2100,1087,2.1,956,2.5,2043,2.3
Wed, Nov 9 2011,2200,895,2.6,791,3,1686,2.8
Wed, Nov 9 2011,2300,588,2.4,579,2.4,1167,2.4
Wed, Nov 9 2011,2400,378,3.4,319,4.1,697,3.7
Thu, Nov 10 2011,100,178,9,181,6.1,359,7.5
Thu, Nov 10 2011,200,77,15.6,90,6.7,167,10.8
Thu, Nov 10 2011,300,52,21.2,58,10.3,110,15.5
Thu, Nov 10 2011,400,38,36.8,72,23.6,110,28.2
Thu, Nov 10 2011,500,55,25.5,122,11.5,177,15.8
Thu, Nov 10 2011,600,173,19.7,277,9.4,450,13.3
Thu, Nov 10 2011,700,660,13.9,815,6.1,1475,9.6
Thu, Nov 10 2011,800,3073,5,2503,3,5576,4.1
Thu, Nov 10 2011,900,4164,4.6,3260,2.6,7424,3.8
Thu, Nov 10 2011,1000,2681,6.6,2432,6.2,5113,6.4
Thu, Nov 10 2011,1100,1851,8.2,1635,9.3,3486,8.7
Thu, Nov 10 2011,1200,1742,9.2,1529,8.2,3271,8.7
Thu, Nov 10 2011,1300,1669,8.4,1676,9.7,3345,9
Thu, Nov 10 2011,1400,1802,7.3,1734,7.3,3536,7.3
Thu, Nov 10 2011,1500,1826,7.3,1809,8.6,3635,8
Thu, Nov 10 2011,1600,2075,5.4,2136,7,4211,6.2
Thu, Nov 10 2011,1700,2562,3.6,3179,4.5,5741,4.1
Thu, Nov 10 2011,1800,3259,1.9,3558,3.1,6817,2.6
Thu, Nov 10 2011,1900,3031,1.6,2548,2.7,5579,2.1
Thu, Nov 10 2011,2000,1755,2.2,1570,2.4,3325,2.3
Thu, Nov 10 2011,2100,1163,1.9,1038,2.9,2201,2.4
Thu, Nov 10 2011,2200,849,1.4,810,3,1659,2.2
Thu, Nov 10 2011,2300,682,2.6,570,4,1252,3.3
Thu, Nov 10 2011,2400,455,2.9,348,4.3,803,3.5
Fri, Nov 11 2011,100,222,7.7,202,4,424,5.9
Fri, Nov 11 2011,200,102,8.8,98,8.2,200,8.5
Fri, Nov 11 2011,300,64,32.8,69,11.6,133,21.8
Fri, Nov 11 2011,400,58,19,82,19.5,140,19.3
Fri, Nov 11 2011,500,63,22.2,140,12.9,203,15.8
Fri, Nov 11 2011,600,186,23.7,268,7.8,454,14.3
Fri, Nov 11 2011,700,685,13.6,761,8,1446,10.7
Fri, Nov 11 2011,800,2902,6,2427,3.9,5329,5
Fri, Nov 11 2011,900,3978,4.6,3145,2.9,7123,3.8
Fri, Nov 11 2011,1000,2393,7.5,2111,7.3,4504,7.4
Fri, Nov 11 2011,1100,1732,8.2,1709,6.9,3441,7.6
Fri, Nov 11 2011,1200,1677,8.3,1426,7.7,3103,8.1
Fri, Nov 11 2011,1300,1775,7.8,1978,10.2,3753,9
Fri, Nov 11 2011,1400,1955,7,2238,7.1,4193,7
Fri, Nov 11 2011,1500,2197,6.7,2194,8,4391,7.4
Fri, Nov 11 2011,1600,2445,5.1,2497,6.4,4942,5.7
Fri, Nov 11 2011,1700,2709,2.7,3116,4.2,5825,3.5
Fri, Nov 11 2011,1800,3103,2.3,3107,2,6210,2.2
Fri, Nov 11 2011,1900,2626,1.7,2010,2.3,4636,1.9
Fri, Nov 11 2011,2000,1677,1.3,1368,2.1,3045,1.6
Fri, Nov 11 2011,2100,1002,1.7,872,2.9,1874,2.2
Fri, Nov 11 2011,2200,719,2.2,601,2.5,1320,2.3
Fri, Nov 11 2011,2300,587,1.9,511,3.3,1098,2.6
Fri, Nov 11 2011,2400,418,4.5,390,4.1,808,4.3
Sat, Nov 12 2011,100,276,4.3,258,3.5,534,3.9
Sat, Nov 12 2011,200,147,7.5,189,4.8,336,6
Sat, Nov 12 2011,300,108,4.6,125,3.2,233,3.9
Sat, Nov 12 2011,400,80,16.2,100,6,180,10.6
Sat, Nov 12 2011,500,80,17.5,133,8.3,213,11.7
Sat, Nov 12 2011,600,126,19,153,9.2,279,13.6
Sat, Nov 12 2011,700,250,8.8,300,4.3,550,6.4
Sat, Nov 12 2011,800,623,7.5,617,4.9,1240,6.2
Sat, Nov 12 2011,900,1101,4.8,1007,5.5,2108,5.1
Sat, Nov 12 2011,1000,1618,4.2,1439,3.7,3057,4
Sat, Nov 12 2011,1100,1802,3.2,1603,3.2,3405,3.2
Sat, Nov 12 2011,1200,1856,3.3,1810,2.8,3666,3
Sat, Nov 12 2011,1300,2108,2.2,2081,2.4,4189,2.3
Sat, Nov 12 2011,1400,2305,2,2255,2.5,4560,2.2
Sat, Nov 12 2011,1500,2136,2.1,2145,1.5,4281,1.8
Sat, Nov 12 2011,1600,2068,1.5,1975,2.2,4043,1.8
Sat, Nov 12 2011,1700,2019,1.1,2136,1.7,4155,1.4
Sat, Nov 12 2011,1800,1861,1,1935,1.9,3796,1.4
Sat, Nov 12 2011,1900,1540,1.5,1505,1.7,3045,1.6
Sat, Nov 12 2011,2000,1208,0.7,1010,1.3,2218,0.9
Sat, Nov 12 2011,2100,859,1,704,1.1,1563,1.1
Sat, Nov 12 2011,2200,483,0.6,457,1.1,940,0.9
Sat, Nov 12 2011,2300,444,1.4,383,2.1,827,1.7
Sat, Nov 12 2011,2400,352,2,341,1.2,693,1.6
Sun, Nov 13 2011,100,294,1.4,337,1.5,631,1.4
Sun, Nov 13 2011,200,200,2.5,257,2.7,457,2.6
Sun, Nov 13 2011,300,150,1.3,159,2.5,309,1.9
Sun, Nov 13 2011,400,87,10.3,101,4,188,6.9
Sun, Nov 13 2011,500,82,11,127,1.6,209,5.3
Sun, Nov 13 2011,600,95,5.3,113,6.2,208,5.8
Sun, Nov 13 2011,700,125,5.6,178,5.1,303,5.3
Sun, Nov 13 2011,800,299,2.7,295,2.4,594,2.5
Sun, Nov 13 2011,900,473,3.8,489,1.8,962,2.8
Sun, Nov 13 2011,1000,904,1.5,766,1.3,1670,1.4
Sun, Nov 13 2011,1100,1200,1.2,1127,1.2,2327,1.2
Sun, Nov 13 2011,1200,1507,1.9,1373,1.3,2880,1.6
Sun, Nov 13 2011,1300,1793,1,1704,0.9,3497,0.9
Sun, Nov 13 2011,1400,2291,0.8,1969,0.7,4260,0.8
Sun, Nov 13 2011,1500,2281,0.7,1989,0.9,4270,0.8
Sun, Nov 13 2011,1600,1977,1.1,1991,1.2,3968,1.1
Sun, Nov 13 2011,1700,2048,0.6,2256,1.3,4304,1
Sun, Nov 13 2011,1800,2059,0.9,2206,0.8,4265,0.9
Sun, Nov 13 2011,1900,1769,0.7,1680,0.6,3449,0.7
Sun, Nov 13 2011,2000,1385,0.9,1193,1.3,2578,1
Sun, Nov 13 2011,2100,1092,1.2,923,2,2015,1.5
Sun, Nov 13 2011,2200,792,1.5,740,2.4,1532,2
Sun, Nov 13 2011,2300,488,2.5,404,1.7,892,2.1
Sun, Nov 13 2011,2400,292,4.5,228,2.6,520,3.7
Mon, Nov 14 2011,100,162,3.7,166,8.4,328,6.1
Mon, Nov 14 2011,200,62,12.9,71,0,133,6
Mon, Nov 14 2011,300,50,10,51,21.6,101,15.8
Mon, Nov 14 2011,400,55,16.4,56,19.6,111,18
Mon, Nov 14 2011,500,55,27.3,151,7.3,206,12.6
Mon, Nov 14 2011,600,168,16.1,257,8.2,425,11.3
Mon, Nov 14 2011,700,675,10.7,810,5.3,1485,7.7
Mon, Nov 14 2011,800,2979,4.6,2564,2.6,5543,3.7
Mon, Nov 14 2011,900,3861,3.7,3256,2.4,7117,3.1
Mon, Nov 14 2011,1000,2873,6.2,2210,5.8,5083,6
Mon, Nov 14 2011,1100,1835,6.8,1601,7.1,3436,6.9
Mon, Nov 14 2011,1200,1561,9.5,1569,8.7,3130,9.1
Mon, Nov 14 2011,1300,1631,7.2,1599,8.4,3230,7.8
Mon, Nov 14 2011,1400,1660,8.7,1649,8.4,3309,8.6
Mon, Nov 14 2011,1500,1676,6.8,1667,8.8,3343,7.8
Mon, Nov 14 2011,1600,1893,6.3,2050,8.6,3943,7.5
Mon, Nov 14 2011,1700,2543,3.3,3055,4.5,5598,3.9
Mon, Nov 14 2011,1800,3071,2,3458,2.7,6529,2.4
Mon, Nov 14 2011,1900,2775,1.6,2275,2.1,5050,1.8
Mon, Nov 14 2011,2000,1493,2.9,1327,3,2820,2.9
Mon, Nov 14 2011,2100,894,2.5,840,2.7,1734,2.6
Mon, Nov 14 2011,2200,743,1.7,639,2.3,1382,2
Mon, Nov 14 2011,2300,529,4,489,3.7,1018,3.8
Mon, Nov 14 2011,2400,328,4,265,5.3,593,4.6
Tue, Nov 15 2011,100,142,9.9,139,5.8,281,7.8
Tue, Nov 15 2011,200,51,9.8,70,11.4,121,10.7
Tue, Nov 15 2011,300,60,18.3,70,7.1,130,12.3
Tue, Nov 15 2011,400,37,21.6,56,12.5,93,16.1
Tue, Nov 15 2011,500,80,22.5,124,10.5,204,15.2
Tue, Nov 15 2011,600,181,22.1,282,11,463,15.3
Tue, Nov 15 2011,700,682,14.4,777,6.4,1459,10.1
Tue, Nov 15 2011,800,3058,4.8,2540,3,5598,4
Tue, Nov 15 2011,900,4093,4.4,3290,2.3,7383,3.4
Tue, Nov 15 2011,1000,2537,6,2321,6.5,4858,6.3
Tue, Nov 15 2011,1100,1932,7.9,1703,8.2,3635,8
Tue, Nov 15 2011,1200,1627,9.3,1586,9.4,3213,9.4
Tue, Nov 15 2011,1300,1544,8.2,1603,10.4,3147,9.3
Tue, Nov 15 2011,1400,1807,8.6,1644,7.9,3451,8.3
Tue, Nov 15 2011,1500,1857,7.5,1725,8.8,3582,8.2
Tue, Nov 15 2011,1600,2012,5.4,2085,7.2,4097,6.3
Tue, Nov 15 2011,1700,2819,3.5,3050,4.8,5869,4.2
Tue, Nov 15 2011,1800,3395,2.2,3428,2.9,6823,2.6
Tue, Nov 15 2011,1900,2999,1.6,2414,1.9,5413,1.7
Tue, Nov 15 2011,2000,1556,2.2,1414,1.9,2970,2.1
Tue, Nov 15 2011,2100,858,2.7,810,3.6,1668,3.1
Tue, Nov 15 2011,2200,680,3.1,652,3.8,1332,3.5
Tue, Nov 15 2011,2300,595,2.5,759,2.9,1354,2.7
Tue, Nov 15 2011,2400,348,4.9,347,6.1,695,5.5
Wed, Nov 16 2011,100,151,6.6,164,7.9,315,7.3
Wed, Nov 16 2011,200,81,13.6,90,8.9,171,11.1
Wed, Nov 16 2011,300,56,17.9,57,8.8,113,13.3
Wed, Nov 16 2011,400,44,27.3,58,12.1,102,18.6
Wed, Nov 16 2011,500,65,21.5,119,11.8,184,15.2
Wed, Nov 16 2011,600,193,23.3,263,8.4,456,14.7
Wed, Nov 16 2011,700,684,13.3,796,6.3,1480,9.5
Wed, Nov 16 2011,800,3101,5.2,2478,3.1,5579,4.3
Wed, Nov 16 2011,900,4050,4.6,3218,2.6,7268,3.7
Wed, Nov 16 2011,1000,2673,6.4,2354,5.2,5027,5.8
Wed, Nov 16 2011,1100,1728,9,1640,9.8,3368,9.4
Wed, Nov 16 2011,1200,1688,9.4,1601,8.9,3289,9.1
Wed, Nov 16 2011,1300,1610,9.6,1720,10.3,3330,9.9
Wed, Nov 16 2011,1400,1796,8,1784,7.7,3580,7.8
Wed, Nov 16 2011,1500,1837,8.1,1848,9.3,3685,8.7
Wed, Nov 16 2011,1600,2085,5.6,2080,7.5,4165,6.6
Wed, Nov 16 2011,1700,2566,3.9,3112,5.1,5678,4.5
Wed, Nov 16 2011,1800,2880,2.4,3431,3.4,6311,3
Wed, Nov 16 2011,1900,2918,1.5,2508,2.7,5426,2.1
Wed, Nov 16 2011,2000,1727,1.7,1460,2.7,3187,2.2
Wed, Nov 16 2011,2100,1075,1.7,978,2.4,2053,2
Wed, Nov 16 2011,2200,856,2.8,758,4.9,1614,3.8
Wed, Nov 16 2011,2300,591,2.4,547,2.2,1138,2.3
Wed, Nov 16 2011,2400,376,2.7,353,4.8,729,3.7
Thu, Nov 17 2011,100,191,9.4,177,6.8,368,8.2
Thu, Nov 17 2011,200,70,14.3,103,14.6,173,14.5
Thu, Nov 17 2011,300,57,24.6,46,19.6,103,22.3
Thu, Nov 17 2011,400,48,29.2,65,13.8,113,20.4
Thu, Nov 17 2011,500,56,26.8,134,14.2,190,17.9
Thu, Nov 17 2011,600,183,24.6,245,10.2,428,16.4
Thu, Nov 17 2011,700,666,10.8,795,7.3,1461,8.9
Thu, Nov 17 2011,800,2945,5.2,2497,2.8,5442,4.1
Thu, Nov 17 2011,900,3925,3.8,3263,2.2,7188,3.1
Thu, Nov 17 2011,1000,2817,6.5,2366,5.6,5183,6.1
Thu, Nov 17 2011,1100,1838,9.5,1795,8,3633,8.8
Thu, Nov 17 2011,1200,1648,8.4,1612,9.6,3260,9
Thu, Nov 17 2011,1300,1640,9.4,1654,10.2,3294,9.8
Thu, Nov 17 2011,1400,1793,7.5,1768,7.6,3561,7.6
Thu, Nov 17 2011,1500,1791,8.8,1769,8,3560,8.4
Thu, Nov 17 2011,1600,2109,7.4,2128,8.2,4237,7.8
Thu, Nov 17 2011,1700,2578,3.2,3040,5.2,5618,4.3
Thu, Nov 17 2011,1800,3001,1.6,3529,3.1,6530,2.4
Thu, Nov 17 2011,1900,3006,1.5,2456,2.6,5462,2
Thu, Nov 17 2011,2000,1830,1.8,1494,2.8,3324,2.3
Thu, Nov 17 2011,2100,1152,2.9,968,2.9,2120,2.9
Thu, Nov 17 2011,2200,918,1.3,784,3.2,1702,2.2
Thu, Nov 17 2011,2300,635,3.1,554,3.4,1189,3.3
Thu, Nov 17 2011,2400,411,3.6,362,4.7,773,4.1
Fri, Nov 18 2011,100,199,8,204,5.4,403,6.7
Fri, Nov 18 2011,200,82,7.3,106,5.7,188,6.4
Fri, Nov 18 2011,300,93,14,74,6.8,167,10.8
Fri, Nov 18 2011,400,52,25,71,16.9,123,20.3
Fri, Nov 18 2011,500,58,20.7,124,12.1,182,14.8
Fri, Nov 18 2011,600,194,20.1,244,8.6,438,13.7
Fri, Nov 18 2011,700,619,14.2,728,8.2,1347,11
Fri, Nov 18 2011,800,2895,5.4,2348,2.9,5243,4.3
Fri, Nov 18 2011,900,3767,4.2,3118,2.3,6885,3.4
Fri, Nov 18 2011,1000,2591,6.7,2085,5.7,4676,6.2
Fri, Nov 18 2011,1100,1739,7.1,1776,8.8,3515,7.9
Fri, Nov 18 2011,1200,1616,9.1,1686,9.9,3302,9.5
Fri, Nov 18 2011,1300,1898,8.3,1967,7.9,3865,8.1
Fri, Nov 18 2011,1400,2041,7.1,2001,7.1,4042,7.1
Fri, Nov 18 2011,1500,2131,6.9,2180,7.2,4311,7
Fri, Nov 18 2011,1600,2417,4.4,2580,6.4,4997,5.4
Fri, Nov 18 2011,1700,2927,3.3,3255,4.3,6182,3.8
Fri, Nov 18 2011,1800,3123,2.3,3182,2.8,6305,2.6
Fri, Nov 18 2011,1900,2518,1.5,2365,2.7,4883,2
Fri, Nov 18 2011,2000,1731,2.1,1495,2.9,3226,2.4
Fri, Nov 18 2011,2100,1115,2.1,996,2.4,2111,2.2
Fri, Nov 18 2011,2200,817,2,719,3.6,1536,2.7
Fri, Nov 18 2011,2300,564,2.7,551,2.7,1115,2.7
Fri, Nov 18 2011,2400,418,3.1,387,4.9,805,4
Sat, Nov 19 2011,100,244,4.5,279,2.2,523,3.3
Sat, Nov 19 2011,200,138,8,191,4.2,329,5.8
Sat, Nov 19 2011,300,101,5,107,6.5,208,5.8
Sat, Nov 19 2011,400,61,16.4,94,11.7,155,13.5
Sat, Nov 19 2011,500,83,18.1,147,2,230,7.8
Sat, Nov 19 2011,600,110,20,168,7.7,278,12.6
Sat, Nov 19 2011,700,238,12.2,273,3.7,511,7.6
Sat, Nov 19 2011,800,651,7.8,557,5.7,1208,6.9
Sat, Nov 19 2011,900,1065,6.4,969,6.5,2034,6.4
Sat, Nov 19 2011,1000,1617,4.2,1394,4.1,3011,4.2
Sat, Nov 19 2011,1100,1456,3.5,1639,3.5,3095,3.5
Sat, Nov 19 2011,1200,1612,2.9,1700,3.1,3312,3
Sat, Nov 19 2011,1300,1961,2.1,1858,2.6,3819,2.4
Sat, Nov 19 2011,1400,2178,2.7,2007,2.2,4185,2.5
Sat, Nov 19 2011,1500,2082,1.8,1936,2.1,4018,1.9
Sat, Nov 19 2011,1600,1966,1.8,1784,2.4,3750,2.1
Sat, Nov 19 2011,1700,1941,1.6,1912,2,3853,1.8
Sat, Nov 19 2011,1800,1811,1.4,1858,1.9,3669,1.6
Sat, Nov 19 2011,1900,1502,1.1,1494,1.1,2996,1.1
Sat, Nov 19 2011,2000,1138,1.1,974,1.5,2112,1.3
Sat, Nov 19 2011,2100,834,0.8,693,2.3,1527,1.5
Sat, Nov 19 2011,2200,517,1.2,465,3,982,2
Sat, Nov 19 2011,2300,428,1.2,391,1.3,819,1.2
Sat, Nov 19 2011,2400,314,1.3,327,2.4,641,1.9
Sun, Nov 20 2011,100,311,3.9,298,1,609,2.5
Sun, Nov 20 2011,200,206,3.9,238,2.5,444,3.2
Sun, Nov 20 2011,300,122,1.6,134,1.5,256,1.6
Sun, Nov 20 2011,400,87,12.6,93,3.2,180,7.8
Sun, Nov 20 2011,500,65,9.2,132,4.5,197,6.1
Sun, Nov 20 2011,600,79,3.8,123,3.3,202,3.5
Sun, Nov 20 2011,700,149,6,156,5.1,305,5.6
Sun, Nov 20 2011,800,284,0.7,303,1.7,587,1.2
Sun, Nov 20 2011,900,525,3.8,470,3,995,3.4
Sun, Nov 20 2011,1000,941,2.3,787,1.7,1728,2
Sun, Nov 20 2011,1100,1176,1.8,1096,1.1,2272,1.5
Sun, Nov 20 2011,1200,1469,1.2,1524,1.3,2993,1.3
Sun, Nov 20 2011,1300,1917,1.1,1710,0.8,3627,1
Sun, Nov 20 2011,1400,2131,0.8,1863,0.8,3994,0.8
Sun, Nov 20 2011,1500,2098,0.5,1944,0.8,4042,0.6
Sun, Nov 20 2011,1600,1948,0.9,2039,1.1,3987,1
Sun, Nov 20 2011,1700,1993,1.1,2086,1.2,4079,1.2
Sun, Nov 20 2011,1800,1959,1.1,2038,1.3,3997,1.2
Sun, Nov 20 2011,1900,1672,1.3,1606,1.4,3278,1.4
Sun, Nov 20 2011,2000,1487,0.9,1217,1.7,2704,1.3
Sun, Nov 20 2011,2100,1029,0.9,902,2,1931,1.4
Sun, Nov 20 2011,2200,837,1.6,679,2.4,1516,1.9
Sun, Nov 20 2011,2300,526,2.5,402,2.5,928,2.5
Sun, Nov 20 2011,2400,323,3.1,264,3.8,587,3.4
Mon, Nov 21 2011,100,173,5.2,155,5.2,328,5.2
Mon, Nov 21 2011,200,108,6.5,94,7.4,202,6.9
Mon, Nov 21 2011,300,40,17.5,58,10.3,98,13.3
Mon, Nov 21 2011,400,47,21.3,59,13.6,106,17
Mon, Nov 21 2011,500,52,21.2,127,6.3,179,10.6
Mon, Nov 21 2011,600,222,16.7,297,7.7,519,11.6
Mon, Nov 21 2011,700,634,9.6,795,5.9,1429,7.6
Mon, Nov 21 2011,800,2959,5,2497,2.4,5456,3.8
Mon, Nov 21 2011,900,3856,3.9,3200,2.2,7056,3.1
Mon, Nov 21 2011,1000,2897,6.3,2248,5.1,5145,5.8
Mon, Nov 21 2011,1100,1696,8.8,1623,7.9,3319,8.3
Mon, Nov 21 2011,1200,1537,7.7,1511,9.5,3048,8.6
Mon, Nov 21 2011,1300,1561,7.9,1533,8.9,3094,8.4
Mon, Nov 21 2011,1400,1682,7.3,1605,8.8,3287,8.1
Mon, Nov 21 2011,1500,1779,6.7,1679,8,3458,7.3
Mon, Nov 21 2011,1600,1878,6.8,2045,7,3923,6.9
Mon, Nov 21 2011,1700,2471,3.1,2962,4.8,5433,4
Mon, Nov 21 2011,1800,3168,2.1,3404,3.1,6572,2.6
Mon, Nov 21 2011,1900,2735,1.4,2390,2.8,5125,2
Mon, Nov 21 2011,2000,1602,1.2,1267,1.8,2869,1.5
Mon, Nov 21 2011,2100,933,2.8,828,3,1761,2.9
Mon, Nov 21 2011,2200,717,3.3,694,3.2,1411,3.3
Mon, Nov 21 2011,2300,506,2.6,452,3.5,958,3
Mon, Nov 21 2011,2400,282,6,237,6.3,519,6.2
Tue, Nov 22 2011,100,170,10,152,8.6,322,9.3
Tue, Nov 22 2011,200,52,13.5,60,11.7,112,12.5
Tue, Nov 22 2011,300,49,30.6,61,8.2,110,18.2
Tue, Nov 22 2011,400,38,31.6,44,15.9,82,23.2
Tue, Nov 22 2011,500,61,26.2,132,9.8,193,15
Tue, Nov 22 2011,600,183,20.2,244,8.2,427,13.3
Tue, Nov 22 2011,700,653,14.5,795,6,1448,9.9
Tue, Nov 22 2011,800,3030,5.1,2612,3.2,5642,4.2
Tue, Nov 22 2011,900,4090,3.9,3040,1.9,7130,3.1
Tue, Nov 22 2011,1000,2830,6.7,2399,6.2,5229,6.5
Tue, Nov 22 2011,1100,1977,8.2,1704,8.5,3681,8.3
Tue, Nov 22 2011,1200,1649,9,1525,9.6,3174,9.3
Tue, Nov 22 2011,1300,1592,7,1605,11.3,3197,9.2
Tue, Nov 22 2011,1400,1707,8.6,1706,7.8,3413,8.2
Tue, Nov 22 2011,1500,1868,8.7,1706,8.3,3574,8.5
Tue, Nov 22 2011,1600,1942,6.1,2029,8.2,3971,7.2
Tue, Nov 22 2011,1700,2558,3.5,3078,4.7,5636,4.2
Tue, Nov 22 2011,1800,3136,1.8,3511,2.5,6647,2.2
Tue, Nov 22 2011,1900,2896,1.4,2613,2.4,5509,1.9
Tue, Nov 22 2011,2000,1694,2.2,1457,2.8,3151,2.5
Tue, Nov 22 2011,2100,1018,1.6,921,2.1,1939,1.8
Tue, Nov 22 2011,2200,851,2.1,787,2.3,1638,2.2
Tue, Nov 22 2011,2300,606,3.1,596,2.2,1202,2.7
Tue, Nov 22 2011,2400,367,4.6,304,7.2,671,5.8
Wed, Nov 23 2011,100,174,9.2,166,6.6,340,7.9
Wed, Nov 23 2011,200,75,12,75,9.3,150,10.7
Wed, Nov 23 2011,300,62,16.1,56,16.1,118,16.1
Wed, Nov 23 2011,400,42,33.3,69,10.1,111,18.9
Wed, Nov 23 2011,500,62,21,126,15.1,188,17
Wed, Nov 23 2011,600,183,19.1,246,9.8,429,13.8
Wed, Nov 23 2011,700,678,13.1,784,6.4,1462,9.5
Wed, Nov 23 2011,800,3178,5,2540,2.9,5718,4.1
Wed, Nov 23 2011,900,4048,3.9,3289,2.4,7337,3.2
Wed, Nov 23 2011,1000,2829,7,2279,5.2,5108,6.2
Wed, Nov 23 2011,1100,1821,7.7,1720,8.8,3541,8.2
Wed, Nov 23 2011,1200,1646,9.8,1626,10.2,3272,10
Wed, Nov 23 2011,1300,1673,9.4,1668,9.8,3341,9.6
Wed, Nov 23 2011,1400,1834,8.2,1788,7.7,3622,8
Wed, Nov 23 2011,1500,1883,7,1760,9.3,3643,8.1
Wed, Nov 23 2011,1600,2045,6,2070,8.1,4115,7
Wed, Nov 23 2011,1700,2595,3.5,3196,4.5,5791,4.1
Wed, Nov 23 2011,1800,3018,1.7,3598,3.4,6616,2.6
Wed, Nov 23 2011,1900,3003,1.6,2506,2.4,5509,1.9
Wed, Nov 23 2011,2000,1708,1.9,1467,1.8,3175,1.9
Wed, Nov 23 2011,2100,1082,2.3,987,2.8,2069,2.6
Wed, Nov 23 2011,2200,888,2.3,774,3.2,1662,2.7
Wed, Nov 23 2011,2300,646,3.4,612,2.9,1258,3.2
Wed, Nov 23 2011,2400,365,3.3,329,5.8,694,4.5
Thu, Nov 24 2011,100,184,9.2,190,2.6,374,5.9
Thu, Nov 24 2011,200,78,5.1,98,10.2,176,8
Thu, Nov 24 2011,300,55,23.6,61,14.8,116,19
Thu, Nov 24 2011,400,47,25.5,57,17.5,104,21.2
Thu, Nov 24 2011,500,76,21.1,119,10.9,195,14.9
Thu, Nov 24 2011,600,189,23.8,277,10.8,466,16.1
Thu, Nov 24 2011,700,695,13.5,773,6.3,1468,9.7
Thu, Nov 24 2011,800,2987,5.3,2497,3,5484,4.2
Thu, Nov 24 2011,900,4103,4.3,3255,3.1,7358,3.8
Thu, Nov 24 2011,1000,2786,7,2272,6,5058,6.5
Thu, Nov 24 2011,1100,1875,8.8,1790,7.4,3665,8.1
Thu, Nov 24 2011,1200,1669,9.1,1564,10.4,3233,9.7
Thu, Nov 24 2011,1300,1698,9.7,1730,10.1,3428,9.9
Thu, Nov 24 2011,1400,1894,8.8,1840,8,3734,8.4
Thu, Nov 24 2011,1500,1882,8.8,1832,9.4,3714,9.1
Thu, Nov 24 2011,1600,2079,6.2,2152,8,4231,7.1
Thu, Nov 24 2011,1700,2615,3.9,3159,5.2,5774,4.6
Thu, Nov 24 2011,1800,3092,2.1,3467,3.1,6559,2.6
Thu, Nov 24 2011,1900,3024,1.4,2583,2.6,5607,1.9
Thu, Nov 24 2011,2000,1757,1.8,1547,2.7,3304,2.2
Thu, Nov 24 2011,2100,1138,2.4,1064,2.9,2202,2.6
Thu, Nov 24 2011,2200,860,2.2,882,2.6,1742,2.4
Thu, Nov 24 2011,2300,683,2.9,568,3,1251,3
